index,s,t,et
1385,1668,8813,536
1386,877,7280,536
1387,4768,12178,536
1388,3679,10503,536
1389,9627,8399,536
1390,7251,927,537
1391,751,6265,537
1392,4579,1980,537
1393,4195,8133,537
1394,5541,889,537
1395,5770,1053,538
1396,1303,6108,538
1397,1589,8137,538
1398,3775,11270,539
1399,6110,11485,539
1400,4264,1565,539
1401,10992,9610,540
1402,5588,4918,540
1403,7224,1582,540
1404,5467,6779,540
1405,4000,11641,541
1406,7499,11213,541
1407,4225,10116,541
1408,1713,6425,542
1409,6608,10230,542
1410,6840,8266,542
1411,4001,3928,543
1412,7257,2830,543
1413,3865,837,543
1414,11697,668,544
1415,6897,7045,544
1416,176,5127,545
1417,6134,2875,545
1418,3473,333,545
1419,11929,7081,546
1420,6259,3195,546
1421,5823,1321,546
1422,2181,4109,547
1423,4775,6443,547
1424,11270,10019,547
1425,4580,7642,548
1426,7725,10058,549
1427,6669,7747,550
1428,630,8969,551
1429,5022,663,551
1430,8683,11519,551
1431,9692,6499,551
1432,8005,4893,552
1433,5844,10840,552
1434,1561,6363,552
1435,6447,11355,552
1436,12017,1282,552
1437,16,182,553
1438,5655,11687,553
1439,6268,9371,554
1440,4576,4693,554
1441,795,3862,555
1442,3961,900,556
1443,1773,5890,556
1444,9530,9586,556
1445,9073,475,557
1446,9157,6871,557
1447,10925,7852,557
1448,9981,1245,557
1449,8667,8855,557
1450,11069,744,558
1451,6134,3997,558
1452,2128,3423,558
1453,10826,4644,559
1454,1862,4578,560
1455,1008,10593,561
1456,5721,8418,562
1457,7911,4766,562
1458,4810,320,562
1459,11936,1911,562
1460,8411,4006,563
1461,1008,4124,563
1462,10476,1022,564
1463,206,1939,564
1464,2051,5700,564
1465,6926,8364,565
1466,11278,6788,566
1467,2785,728,566
1468,9917,9553,566
1469,11531,4165,567
1470,4412,3096,567
1471,206,5559,567
1472,5946,4588,567
1473,7049,11580,568
1474,1885,9506,568
1475,7837,5415,569
1476,9594,4446,569
1477,120,11952,569
1478,10642,1201,569
1479,1965,10801,569
1480,5999,11187,570
1481,1810,1871,570
1482,2963,9863,571
1483,12050,1729,571
1484,5605,10810,572
1485,6646,7348,572
1486,6131,11933,572
1487,7204,6244,572
1488,7913,10261,572
1489,10092,7497,572
1490,4793,2037,572
1491,1391,4941,573
1492,10804,84,573
1493,10631,3134,573
1494,800,11365,574
1495,3161,325,574
1496,11565,11889,574
1497,4644,9953,574
1498,5683,11380,574
1499,3552,10439,575
1500,920,12133,575
1501,4758,7050,575
1502,5184,7132,575
1503,9611,6104,576
1504,1391,10404,577
1505,5749,2849,577
1506,353,2568,577
1507,625,2844,577
1508,332,8657,578
1509,8599,8954,578
1510,3745,6747,578
1511,1737,729,578
1512,4964,8657,579
1513,3677,12002,579
1514,4451,7433,580
1515,10631,6772,581
1516,3049,7887,582
1517,8173,10508,582
1518,7008,9351,582
1519,12286,5010,583
1520,5932,5726,583
1521,5405,768,583
1522,5445,12105,583
1523,10153,7283,584
1524,6461,4764,584
1525,9357,6956,584
1526,11069,11327,585
1527,10666,1515,585
1528,6020,8325,585
1529,227,10528,585
1530,8562,2326,586
1531,1903,9851,586
1532,5919,4628,586
1533,9335,7079,587
1534,2244,8885,587
1535,9231,12235,587
1536,6994,1542,588
1537,5458,6417,588
1538,3200,6108,588
1539,9883,6739,589
1540,3408,8347,590
1541,4107,2886,590
1542,1278,7956,590
1543,8179,2948,591
1544,9474,5571,591
1545,2470,12274,592
1546,1367,1817,592
1547,1937,10672,592
1548,6731,11770,593
1549,7144,9653,593
1550,8149,6456,594
1551,2162,8089,594
1552,9845,4923,595
1553,5740,6085,596
1554,2491,6601,596
1555,2216,9289,597
1556,5613,631,598
1557,662,5280,598
1558,7100,7625,598
1559,9734,4057,598
1560,7716,9166,598
1561,7992,10513,599
1562,3977,390,599
1563,1182,2958,600
1564,6142,383,600
1565,3406,4645,601
1566,10021,7881,601
1567,10634,7654,602
1568,731,9886,602
1569,7207,3156,602
1570,7989,6262,603
1571,6485,4919,603
1572,10843,11873,604
1573,2421,10414,604
1574,7177,8885,605
1575,1903,198,605
1576,794,5160,606
1577,6941,4819,606
1578,4478,182,606
1579,4213,156,606
1580,4655,10249,606
1581,9525,2411,607
1582,2216,7778,607
1583,6353,3044,607
1584,11545,5759,608
1585,11667,2951,608
1586,1623,5480,609
1587,8448,1189,609
1588,8855,4968,609
1589,3063,9233,609
1590,3985,1911,609
1591,4121,8,609
1592,9672,7179,610
1593,8151,8161,610
1594,4302,2882,610
1595,5210,5235,611
1596,5544,115,611
1597,8103,11929,611
1598,11265,391,611
1599,11320,7742,612
1600,2612,7411,612
1601,9922,9250,613
1602,8472,11045,613
1603,4810,5377,613
1604,3544,9729,613
1605,2397,5906,614
1606,2305,11336,615
1607,9417,6877,615
1608,2812,10757,615
1609,976,146,616
1610,7897,2932,616
1611,7048,10596,616
1612,3717,333,616
1613,4998,11339,617
1614,10230,2243,617
1615,9101,6417,619
1616,387,636,619
1617,1190,8846,620
1618,10533,6930,621
1619,2162,7600,621
1620,3332,633,622
1621,6777,4748,622
1622,11031,7522,622
1623,7219,9299,623
1624,3586,10053,624
1625,5432,2490,624
1626,1403,4478,625
1627,4500,9893,625
1628,724,4428,625
1629,3514,859,625
1630,6469,9601,625
1631,5143,10958,625
1632,4971,2271,626
1633,479,2733,626
1634,9982,2315,627
1635,9052,5095,627
1636,10485,11676,627
1637,10070,7696,628
1638,10457,6758,628
1639,4629,9893,628
1640,5721,5737,628
1641,2619,5172,628
1642,3729,11105,628
1643,34,11133,630
1644,1948,1262,630
1645,2845,1317,630
1646,5596,4134,631
1647,64,2231,631
1648,2999,8424,631
1649,2130,9417,632
1650,10350,6593,632
1651,4878,3277,632
1652,1572,3095,632
1653,1574,1872,633
1654,3695,9407,634
1655,10165,2259,635
1656,8358,5592,636
1657,8173,5898,636
1658,9881,5614,636
1659,7954,11004,636
1660,5778,2344,637
1661,3771,1872,637
1662,447,10575,638
1663,10239,8489,638
1664,7287,12251,638
1665,1664,10102,639
1666,8695,6672,639
1667,7892,3110,639
1668,6899,4677,640
1669,4646,4540,640
1670,6646,3021,641
1671,1684,5974,641
1672,8564,9880,642
1673,4346,6565,642
1674,7369,9981,642
1675,7885,5973,642
1676,6462,2206,642
1677,8844,2441,643
1678,10186,9382,643
1679,5761,6741,643
1680,9443,5415,644
1681,7844,8173,644
1682,4645,4712,644
1683,11835,9846,644
1684,7954,1612,645
1685,2360,5912,645
1686,5954,6057,646
1687,4810,2737,646
1688,934,6346,647
1689,7364,8652,647
1690,10646,690,647
1691,4378,4923,647
1692,9724,9584,648
1693,7558,874,648
1694,10103,12183,649
1695,2191,9882,649
1696,4764,176,650
1697,8252,3548,651
1698,11453,4484,651
1699,2681,3559,653
1700,202,7954,653
1701,2310,8455,653
1702,3210,5675,654
1703,4630,3913,654
1704,5962,5074,655
1705,4250,5062,655
1706,2378,6771,655
1707,10082,0,656
1708,6706,6299,656
1709,4269,1006,656
1710,3726,9647,656
1711,290,10898,657
1712,8131,4810,657
1713,7955,7381,657
1714,2378,11746,657
1715,446,4839,658
1716,10930,64,658
1717,479,9145,658
1718,3473,9478,659
1719,10981,3506,660
1720,3119,12104,660
1721,10148,5184,661
1722,11124,1510,661
1723,6073,932,661
1724,12050,1746,661
1725,171,18,662
1726,11418,11952,663
1727,921,1637,663
1728,2302,859,663
1729,4541,2879,663
1730,811,1725,664
1731,1757,5279,665
1732,946,383,665
1733,6263,11903,666
1734,12002,5042,666
1735,9865,6525,666
1736,9908,10239,667
1737,374,12149,667
1738,3539,5261,667
1739,8062,929,668
1740,3618,10131,668
1741,5405,768,668
1742,10930,11769,668
1743,6898,772,668
1744,9083,7098,669
1745,1342,8195,669
1746,1863,5981,670
1747,4155,3766,670
1748,4733,4924,670
1749,8578,10676,670
1750,4534,2479,671
1751,3571,4136,671
1752,8609,11012,671
1753,11531,5651,672
1754,9347,4213,672
1755,11746,4943,672
1756,4923,3771,672
1757,538,9424,672
1758,5735,4404,673
1759,9211,4839,673
1760,4924,5410,673
1761,3655,9800,673
1762,205,4175,673
1763,8978,8639,673
1764,2546,3419,674
1765,793,800,674
1766,6074,7598,674
1767,2216,4693,674
1768,366,4117,674
1769,8670,7725,674
1770,10067,795,674
1771,1602,7453,675
1772,4293,8411,675
1773,9157,11843,675
1774,4767,5430,675
1775,1425,8224,676
1776,1182,10933,678
1777,9300,4372,678
1778,8024,4967,679
1779,10857,8843,679
1780,8356,3165,679
1781,10230,3469,679
1782,11611,11786,680
1783,4544,1113,680
1784,1492,6877,680
1785,7328,6257,680
1786,8698,12060,680
1787,1133,10179,681
1788,6338,2792,681
1789,4656,9902,681
1790,3463,6085,681
1791,6953,6708,682
1792,6425,3101,682
1793,8474,9571,682
1794,934,4923,684
1795,5700,4149,684
1796,7392,4618,684
1797,6108,3425,684
1798,1549,8648,685
1799,7715,3790,685
1800,5002,3958,686
1801,4192,4230,686
1802,2162,475,686
1803,8319,1881,686
1804,2589,6423,686
1805,11369,11565,687
1806,8473,182,687
1807,5030,8906,688
1808,7369,9955,688
1809,10197,11771,688
1810,9724,3424,689
1811,5429,7984,689
1812,8760,6678,689
1813,3791,1325,689
1814,7960,4535,690
1815,3646,3424,691
1816,415,5085,693
1817,5588,10230,694
1818,10814,11059,694
1819,5688,4644,694
1820,6,10894,695
1821,700,5823,696
1822,10737,4205,697
1823,1756,8559,697
1824,2964,9851,698
1825,1734,7649,699
1826,6521,9985,699
1827,1211,4488,700
1828,6564,5126,701
1829,662,2180,701
1830,351,321,701
1831,1758,183,701
1832,5761,8550,701
1833,7716,10518,701
1834,6759,4706,702
1835,1108,6988,702
1836,9728,636,702
1837,2735,9072,702
1838,1230,7040,703
1839,9388,6691,703
1840,7214,2027,703
1841,415,2355,703
1842,721,6554,704
1843,8089,10082,704
1844,10000,7727,704
1845,3539,8581,704
1846,3463,6919,704
1847,2294,3962,705
1848,4655,5401,705
1849,9366,4000,706
1850,2886,5554,706
1851,10136,11339,706
1852,1948,2409,707
1853,2630,3442,708
1854,4694,6525,708
1855,9902,3469,708
1856,2028,9388,708
1857,11406,4963,708
1858,8512,7152,708
1859,3595,1637,709
1860,2609,11828,710
1861,4212,1948,710
1862,6434,3798,710
1863,4227,6180,711
1864,2794,9628,712
1865,10849,8810,712
1866,11885,9820,712
1867,1948,1809,712
1868,9610,1383,713
1869,10139,684,713
1870,5045,8684,713
1871,843,10509,713
1872,2396,4904,713
1873,8498,11207,714
1874,5526,5662,715
1875,1982,11545,715
1876,8354,94,715
1877,10240,2679,715
1878,6718,8951,716
1879,7977,11383,716
1880,10715,9004,717
1881,11069,6416,717
1882,9920,6218,717
1883,11329,5485,718
1884,2659,3102,718
1885,10094,7701,718
1886,2052,1515,719
1887,11811,7944,719
1888,11292,12014,720
1889,8101,8054,720
1890,11318,538,720
1891,416,4730,720
1892,1228,8474,721
1893,7991,8347,721
1894,5786,2879,722
1895,4863,7702,722
1896,4138,2968,723
1897,8190,7349,723
1898,889,9956,723
1899,10261,2720,724
1900,1937,3559,724
1901,4071,8313,724
1902,9770,6286,724
1903,2909,6771,724
1904,526,2483,724
1905,8844,4579,725
1906,6134,1968,725
1907,4195,9233,725
1908,3602,11867,726
1909,3846,11880,726
1910,11320,10930,726
1911,34,10230,726
1912,7624,5496,727
1913,1253,118,727
1914,11726,8427,727
1915,1665,2998,728
1916,7564,9777,728
1917,5655,4478,728
1918,8667,2360,728
1919,8173,2065,729
1920,3573,777,729
1921,7928,6506,729
1922,914,877,729
1923,3644,12273,729
1924,2770,2315,731
1925,10063,7845,731
1926,6670,11200,732
1927,9348,3369,732
1928,11222,2205,732
1929,11580,9433,732
1930,11625,64,733
1931,1213,3097,733
1932,946,10114,733
1933,4524,3278,734
1934,6995,6759,734
1935,8471,4712,734
1936,3931,1153,734
1937,12293,10443,734
1938,4357,10229,734
1939,9182,8855,735
1940,10227,9985,736
1941,11347,9815,736
1942,11666,10615,736
1943,4877,2577,736
1944,1211,479,737
1945,1821,7953,737
1946,3084,2070,737
1947,5919,6669,737
1948,1747,4149,739
1949,6425,6593,740
1950,9065,2382,741
1951,11770,7567,741
1952,6009,10,741
1953,9056,11336,742
1954,7374,7743,742
1955,8560,3463,742
1956,9902,3671,742
1957,3621,11384,743
1958,5962,10347,743
1959,1586,12281,744
1960,685,8044,745
1961,5540,1882,745
1962,2483,4195,745
1963,9250,6930,746
1964,6214,4972,746
1965,2337,10339,746
1966,2660,3767,747
1967,1390,5043,749
1968,2947,9148,749
1969,6196,10804,749
1970,5761,5937,749
1971,3644,4159,749
1972,4883,6287,749
1973,4396,3554,750
1974,10990,4931,750
1975,9807,11591,751
1976,5772,5855,751
1977,4943,8951,751
1978,5220,8673,751
1979,6254,4478,752
1980,8978,11552,752
1981,8864,5061,752
1982,6331,7339,752
1983,7499,3099,753
1984,2285,8616,753
1985,7955,11565,754
1986,5685,7651,754
1987,9610,11574,755
1988,11340,7269,755
1989,869,539,756
1990,6434,6771,756
1991,2161,3673,757
1992,3672,10809,757
1993,8265,11835,757
1994,8531,83,758
1995,5388,7371,758
1996,9877,3464,758
1997,4001,5654,758
1998,5130,9472,758
1999,11927,1716,759
2000,1832,106,759
2001,2733,6024,760
2002,4923,4822,760
2003,6109,4167,760
2004,4867,2964,761
2005,1028,11629,761
2006,3413,10802,761
2007,5954,8167,762
2008,8932,166,762
2009,4633,1189,762
2010,2412,2624,762
2011,5380,1856,762
2012,1725,4153,763
2013,811,1809,763
2014,5007,10737,763
2015,3812,4923,763
2016,10024,3566,763
2017,11306,8401,763
2018,6268,11565,764
2019,6134,8827,764
2020,1492,7275,764
2021,182,11531,764
2022,2105,10808,764
2023,4434,4019,764
2024,9202,62,765
2025,4746,587,766
2026,7084,1865,766
2027,1008,3545,766
2028,5654,2525,767
2029,530,1321,767
2030,2720,4090,768
2031,10302,3639,768
2032,3912,9351,770
2033,2394,6823,771
2034,8637,10713,771
2035,10903,2857,772
2036,5931,3099,772
2037,8133,6758,772
2038,3991,10556,773
2039,4768,1539,773
2040,11365,1748,774
2041,5081,2999,774
2042,7132,10305,774
2043,10707,6493,775
2044,9357,12104,775
2045,3052,3282,776
2046,6750,4694,776
2047,9882,5595,776
2048,11428,5421,776
2049,11908,3277,777
2050,181,8151,777
2051,8513,11249,778
2052,4269,2619,779
2053,5575,9388,780
2054,9724,4143,780
2055,7370,1245,780
2056,5535,11850,780
2057,2492,2314,780
2058,4991,9187,781
2059,1819,5615,781
2060,6069,5824,781
2061,5689,9833,782
2062,2359,5629,783
2063,12189,578,783
2064,1911,0,783
2065,10690,4693,783
2066,8087,10347,783
2067,1130,3514,783
2068,5931,7845,784
2069,12162,3292,784
2070,11133,8194,784
2071,9417,9838,785
2072,4665,2492,785
2073,4976,10364,786
2074,177,9631,786
2075,374,3692,787
2076,10239,12025,788
2077,1915,11927,788
2078,7979,3374,789
2079,6131,5552,789
2080,12161,2422,789
2081,10017,6443,791
2082,6130,12132,792
2083,1910,1540,792
2084,8869,182,792
2085,9672,9635,793
2086,1019,6575,793
2087,8855,3775,793
2088,7086,7400,793
2089,12014,1665,794
2090,9562,4446,794
2091,2070,5398,794
2092,4819,10807,795
2093,12149,5959,795
2094,5983,1540,795
2095,8347,5865,796
2096,5388,890,796
2097,7496,7768,797
2098,8659,8758,797
2099,1129,1890,797
2100,2845,4118,798
2101,9986,4564,799
2102,839,11048,799
2103,2619,4976,799
2104,6623,657,799
2105,1367,7942,800
2106,5592,4923,800
2107,4071,3825,800
2108,1424,10518,802
2109,3160,9595,802
2110,11663,4923,802
2111,9100,5396,803
2112,9653,8345,803
2113,7348,12007,803
2114,3930,11347,803
2115,3232,8411,805
2116,8941,9540,806
2117,9749,4644,806
2118,1203,5244,806
2119,4821,8991,807
2120,4478,7198,807
2121,9347,4149,807
2122,10261,9456,808
2123,2851,10881,808
2124,3814,2341,808
2125,6175,5002,808
2126,10178,105,808
2127,3161,3580,809
2128,5905,8531,809
2129,6061,7123,810
2130,2121,6319,811
2131,5871,4810,812
2132,7761,1153,812
2133,6581,4772,812
2134,7885,8834,812
2135,1310,7133,812
2136,3350,5988,813
2137,7009,10230,813
2138,2360,6698,813
2139,504,11072,814
2140,10940,5165,814
2141,3333,2360,814
2142,6456,582,815
2143,4984,8521,815
2144,836,10468,815
2145,4335,320,816
2146,2854,10179,816
2147,7522,5398,816
2148,10707,4923,817
2149,10579,8837,817
2150,4117,3740,817
2151,7716,8991,817
2152,9351,6505,817
2153,1696,3073,817
2154,357,10792,818
2155,10897,10654,818
2156,6670,8980,819
2157,9908,5721,820
2158,4378,5263,820
2159,1285,4213,821
2160,2883,9161,821
2161,176,180,822
2162,4867,3158,822
2163,3147,7011,823
2164,8513,2442,823
2165,4840,5998,823
2166,7294,12155,823
2167,10024,11587,824
2168,1152,4645,824
2169,4541,2617,824
2170,9292,4178,824
2171,4336,7598,825
2172,7373,3121,825
2173,9880,8678,825
2174,1975,1713,825
2175,6772,7567,825
2176,182,9474,826
2177,1942,5397,826
2178,3048,1304,827
2179,3870,10383,827
2180,9286,2584,828
2181,7119,369,828
2182,5548,4117,828
2183,9983,2271,828
2184,1602,7550,829
2185,4967,8309,829
2186,6545,6938,829
2187,751,11641,829
2188,7627,10529,830
2189,6109,899,830
2190,3463,5946,830
2191,4151,11346,831
2192,1286,6670,831
2193,3514,4642,831
2194,539,6258,831
2195,5220,2206,831
2196,3008,12016,832
2197,7877,9283,833
2198,182,10925,833
2199,3407,1273,834
2200,10307,934,834
2201,7511,2410,834
2202,8869,4712,835
2203,5615,6839,835
2204,3173,322,836
2205,8391,3591,836
2206,1130,2613,836
2207,7184,640,836
2208,7050,6767,837
2209,10864,6498,837
2210,5937,2803,838
2211,650,9677,838
2212,10737,7845,839
2213,10396,1627,839
2214,4450,11314,840
2215,9908,6186,840
2216,9883,2999,841
2217,11118,2978,841
2218,8582,4825,841
2219,8356,889,841
2220,10339,7430,842
2221,12252,11786,842
2222,9231,11490,842
2223,10622,5931,842
2224,7204,4665,843
2225,2425,1715,843
2226,2378,2084,843
2227,7106,5499,844
2228,2753,222,844
2229,7284,11263,844
2230,4205,390,844
2231,8582,2309,845
2232,9435,4144,845
2233,2705,12162,845
2234,7116,7710,845
2235,9289,5737,846
2236,1076,11304,846
2237,5194,4972,847
2238,8676,5172,847
2239,946,3572,848
2240,10230,4230,848
2241,4450,5588,849
2242,768,3673,849
2243,5797,26,849
2244,1858,7709,849
2245,2105,2355,849
2246,1041,2341,849
2247,5770,6024,850
2248,10000,2526,850
2249,2771,2040,850
2250,2206,388,850
2251,934,5890,851
2252,5655,6547,851
2253,5531,3892,852
2254,84,1178,853
2255,10116,924,853
2256,5999,10021,854
2257,8703,10240,854
2258,6926,6339,854
2259,11106,1818,854
2260,7240,8485,855
2261,2712,11162,855
2262,11772,7775,855
2263,1865,5087,855
2264,9233,5652,856
2265,5625,10676,856
2266,5183,10201,856
2267,9340,8431,856
2268,1293,4764,857
2269,1862,6426,858
2270,4541,12077,858
2271,4152,5412,859
2272,5588,187,859
2273,7977,10695,859
2274,6456,1193,860
2275,9299,5912,860
2276,8661,11819,861
2277,11573,9156,861
2278,9400,12269,861
2279,2162,9052,862
2280,8137,9941,862
2281,2113,3602,863
2282,3408,5514,863
2283,2489,12050,863
2284,10377,5358,863
2285,5044,6025,864
2286,7499,11727,864
2287,680,2617,864
2288,16,11388,864
2289,3155,9898,864
2290,6073,2873,864
2291,2909,2290,864
2292,1049,987,865
2293,8885,8430,866
2294,3825,10519,866
2295,6897,9072,866
2296,6333,8978,866
2297,2325,9594,867
2298,7084,5610,867
2299,5219,9259,867
2300,6607,8676,867
2301,8610,11872,868
2302,2137,2032,868
2303,7815,3754,868
2304,8894,1748,868
2305,5912,4059,868
2306,1211,10912,869
2307,7348,4224,869
2308,9546,2931,869
2309,4992,4060,870
2310,8347,9420,870
2311,1665,9932,870
2312,7843,859,870
2313,2886,66,870
2314,9184,6483,870
2315,8532,4404,871
2316,5372,7743,871
2317,4144,3129,872
2318,1108,1903,872
2319,795,384,872
2320,3618,6564,873
2321,10800,11867,873
2322,10302,1273,874
2323,3048,4578,874
2324,7304,1094,874
2325,3942,5422,874
2326,9428,8516,874
2327,823,2293,875
2328,1008,6493,875
2329,10249,11843,877
2330,7037,7152,877
2331,2397,5988,877
2332,11277,5377,878
2333,1758,6809,878
2334,3660,3624,878
2335,2182,4984,879
2336,7214,2735,879
2337,2761,6731,879
2338,548,11926,879
2339,7897,7531,880
2340,4644,11729,881
2341,46,5693,882
2342,5508,3694,882
2343,2038,183,882
2344,459,3992,883
2345,3787,10464,884
2346,10115,3256,884
2347,9985,2941,885
2348,7610,5802,885
2349,10229,1960,885
2350,2769,3571,886
2351,6731,2913,886
2352,844,165,887
2353,3016,4779,887
2354,5925,8237,888
2355,1647,9982,889
2356,1994,5165,889
2357,4165,1513,890
2358,5517,10856,890
2359,5688,9203,890
2360,9922,11641,891
2361,9833,6927,891
2362,5084,3717,891
2363,4126,10184,891
2364,5508,4058,892
2365,2568,2735,892
2366,9071,8077,892
2367,3471,1299,893
2368,6392,6669,893
2369,6328,10757,893
2370,914,4985,893
2371,9239,5375,893
2372,12002,10030,894
2373,1224,1586,894
2374,518,501,894
2375,1455,11824,895
2376,6169,7522,895
2377,6144,6558,895
2378,3787,6261,896
2379,4848,12187,896
2380,2770,11574,896
2381,6670,183,896
2382,10063,11507,896
2383,1843,4272,897
2384,3418,5554,898
2385,8411,8059,898
2386,877,10305,898
2387,147,4367,899
2388,5709,8319,899
2389,5985,4711,899
2390,9024,5082,900
2391,8968,6722,901
2392,3638,8173,901
2393,7296,3580,901
2394,4196,8,901
2395,2619,10401,902
2396,2105,10913,902
2397,474,6931,903
2398,6441,8993,903
2399,6345,11788,903
2400,1600,8808,904
2401,1915,2137,904
2402,5732,9408,905
2403,10920,18,905
2404,12189,11927,905
2405,8087,2753,905
2406,11636,3203,905
2407,1195,7204,906
2408,4633,9546,906
2409,12093,7035,906
2410,11320,3939,907
2411,5761,3120,907
2412,877,4733,907
2413,8813,5241,908
2414,11172,2288,908
2415,4984,8531,908
2416,8885,11852,909
2417,11329,1611,909
2418,967,7236,910
2419,67,4917,910
2420,3867,1399,911
2421,4121,6261,911
2422,946,7373,911
2423,2476,315,911
2424,2130,9907,912
2425,6364,2316,912
2426,10977,11082,913
2427,5613,8547,913
2428,374,10849,913
2429,4935,1425,913
2430,10849,2935,913
2431,3572,6567,913
2432,225,12178,913
2433,9106,12261,914
2434,6094,4134,914
2435,3968,5988,914
2436,3990,924,914
2437,5235,5281,915
2438,4821,1541,915
2439,1975,8414,915
2440,3128,12193,916
2441,995,3644,916
2442,3471,3972,917
2443,751,1273,917
2444,1540,1070,917
2445,7348,7172,917
2446,3324,6493,917
2447,6218,1809,918
2448,931,4772,918
2449,5919,7262,919
2450,4196,5148,919
2451,6580,1693,920
2452,7159,4302,920
2453,3156,9546,920
2454,7928,4564,920
2455,12209,10347,921
2456,142,7979,922
2457,11485,6130,922
2458,1803,8147,922
2459,8637,386,922
2460,3580,5781,923
2461,157,1658,923
2462,760,479,923
2463,2568,1475,925
2464,3514,9907,925
2465,2756,24,925
2466,818,3413,925
2467,7845,10740,927
2468,10672,6243,927
2469,2162,2623,927
2470,8132,3623,927
2471,322,1942,928
2472,412,2703,928
2473,3375,3424,928
2474,244,1386,928
2475,5165,9582,928
2476,9908,4939,929
2477,9365,7688,930
2478,3807,8173,930
2479,2324,6618,930
2480,3826,11952,930
2481,5772,5013,931
2482,5890,9186,931
2483,4090,4396,931
2484,8118,9369,931
2485,12246,1390,931
2486,7204,12253,931
2487,11162,5805,932
2488,8101,9138,933
2489,1747,3961,933
2490,7850,5913,933
2491,6825,385,933
2492,7619,6993,934
2493,7815,7600,934
2494,7743,4644,934
2495,6427,11066,934
2496,8295,2205,934
2497,84,812,935
2498,9982,11213,935
2499,10063,11626,935
2500,10857,7928,935
2501,8531,7587,936
2502,4918,3716,937
2503,5932,4991,938
2504,9929,11007,938
2505,11846,7096,939
2506,1833,1635,939
2507,1961,6266,940
2508,10513,1022,941
2509,6591,10955,941
2510,9299,1152,941
2511,11213,11001,942
2512,10863,7530,942
2513,2932,4431,942
2514,269,147,942
2515,1075,2488,942
2516,5022,5192,943
2517,1540,1514,943
2518,8715,1831,943
2519,6891,7311,943
2520,9525,768,944
2521,7164,10641,944
2522,6572,9684,944
2523,2017,10148,945
2524,7537,3097,945
2525,10063,972,945
2526,3016,8126,945
2527,5283,4645,945
2528,3981,3857,945
2529,5615,10019,945
2530,2908,6919,946
2531,7992,1872,947
2532,9546,5973,947
2533,5429,9992,947
2534,11320,2205,948
2535,10053,10746,948
2536,1780,3170,948
2537,4999,5606,949
2538,8909,5636,949
2539,10615,9443,950
2540,4819,9282,950
2541,11869,1,950
2542,10885,6435,951
2543,7311,2073,951
2544,9472,10578,951
2545,10534,6243,952
2546,3543,3351,952
2547,11462,5865,952
2548,6992,11591,953
2549,1216,10464,953
2550,2980,388,953
2551,7210,2309,953
2552,3859,3769,954
2553,8706,1797,954
2554,9927,5128,955
2555,5150,2640,955
2556,11746,11892,955
2557,4357,5430,955
2558,6196,1863,956
2559,6480,4367,956
2560,7454,1672,956
2561,6759,1021,957
2562,12178,11228,957
2563,3121,7445,957
2564,8773,4578,957
2565,2706,836,957
2566,5681,642,957
2567,2811,7569,957
2568,768,1519,958
2569,4645,4758,958
2570,3745,8473,958
2571,322,2114,959
2572,5613,1019,959
2573,632,11872,959
2574,10351,9876,959
2575,2751,6493,959
2576,383,1075,959
2577,460,8532,960
2578,3350,4702,960
2579,679,11093,960
2580,3083,9034,960
2581,7197,8913,961
2582,117,502,961
2583,5865,11003,962
2584,9864,6243,963
2585,7559,7178,963
2586,2668,8668,963
2587,5721,5241,964
2588,5998,4972,964
2589,10620,3789,964
2590,1211,1739,965
2591,6718,7953,965
2592,2735,29,965
2593,2180,6027,966
2594,9366,6416,966
2595,8223,623,966
2596,10572,4598,966
2597,12249,6493,966
2598,4043,10099,966
2599,9777,2964,967
2600,1187,10133,967
2601,201,7955,969
2602,1787,1469,969
2603,5613,6408,970
2604,1092,1972,970
2605,5373,2969,970
2606,1098,4985,970
2607,7086,10080,970
2608,5702,1491,970
2609,9985,4973,971
2610,3385,1325,971
2611,2427,4639,972
2612,11380,2948,972
2613,678,5914,972
2614,9526,5683,972
2615,3013,9388,973
2616,4967,2200,974
2617,6777,5931,974
2618,4143,3861,974
2619,8229,11178,974
2620,10622,6003,974
2621,3585,4812,975
2622,4985,11585,975
2623,889,6921,975
2624,484,5385,975
2625,9562,1541,976
2626,10825,2443,976
2627,9821,9404,976
2628,5954,9582,977
2629,3556,6313,977
2630,9405,8702,977
2631,5766,9832,977
2632,9825,1942,978
2633,4829,2324,978
2634,4580,1536,978
2635,4579,4175,978
2636,6938,7900,979
2637,10094,5022,979
2638,1492,9156,979
2639,3808,9701,980
2640,2291,8673,980
2641,2619,11787,980
2642,5999,2004,981
2643,5757,6731,981
2644,9271,426,981
2645,11368,1110,981
2646,9979,2704,982
2647,7913,10230,982
2648,11021,946,982
2649,6938,1514,983
2650,10930,9292,983
2651,5153,5983,983
2652,11911,11413,983
2653,8339,6593,984
2654,9417,9939,984
2655,3694,8951,984
2656,4756,5624,984
2657,10543,4192,985
2658,7624,11453,985
2659,6930,5925,985
2660,2605,11379,985
2661,5720,2850,986
2662,6364,10548,986
2663,7722,181,986
2664,531,6986,987
2665,7369,717,987
2666,11933,84,987
2667,7954,6493,987
2668,3016,8364,987
2669,2998,7815,988
2670,9982,6565,988
2671,9283,165,989
2672,7770,5450,989
2673,10533,1273,990
2674,2504,2336,990
2675,7348,10697,990
2676,5748,2753,990
2677,7116,9749,990
