index,s,t,et
2157,164960,61119,460
2158,300289,100510,460
2159,247831,303240,460
2160,183759,22920,460
2161,209147,239909,460
2162,98294,170478,460
2163,295054,91188,460
2164,28989,59700,460
2165,34137,159496,460
2166,292935,288350,460
2167,301345,324964,460
2168,102429,23499,460
2169,123064,238276,462
2170,81547,65231,462
2171,15986,136560,462
2172,76421,264877,462
2173,134443,142574,462
2174,93874,145009,462
2175,299712,300747,462
2176,30197,46157,462
2177,63405,130375,462
2178,852,116298,462
2179,49388,163820,462
2180,68300,27131,462
2181,347273,273022,464
2182,19220,116290,464
2183,240643,15205,464
2184,275264,99823,464
2185,280653,260547,464
2186,344692,269324,464
2187,309382,117753,464
2188,243755,90841,464
2189,229981,170080,464
2190,23014,171629,464
2191,342321,159593,464
2192,184850,242990,464
2193,216793,292159,466
2194,26858,92182,466
2195,346398,264439,466
2196,330282,21114,466
2197,185150,163976,466
2198,203342,86788,466
2199,41852,305854,466
2200,214932,36209,466
2201,206427,45800,468
2202,187604,302212,468
2203,237223,182397,468
2204,128475,128775,468
2205,43477,170284,468
2206,307172,19619,468
2207,139224,163820,468
2208,319121,318927,468
2209,124473,83943,468
2210,110441,165978,468
2211,337365,136435,468
2212,82514,141842,470
2213,279400,75643,470
2214,338359,146222,470
2215,298902,143340,470
2216,260421,122077,470
2217,296357,2200,470
2218,195758,117483,470
2219,291344,213893,470
2220,186184,258866,470
2221,107638,110302,470
2222,253905,139313,470
2223,121933,99672,472
2224,232258,104607,472
2225,70949,95442,472
2226,65182,351143,472
2227,334982,15546,472
2228,308888,345059,472
2229,45753,76496,472
2230,184848,95244,472
2231,240800,150033,474
2232,245779,141861,474
2233,289011,121439,474
2234,196265,57893,474
2235,330877,208248,474
2236,211784,173354,474
2237,58040,132700,474
2238,309677,44418,474
2239,226643,198899,474
2240,102591,142914,474
2241,7569,276249,474
2242,10034,337329,476
2243,185480,187451,476
2244,273045,265537,476
2245,200298,341239,476
2246,73310,26758,476
2247,189693,267629,476
2248,120122,40155,476
2249,312517,23594,476
2250,273939,211474,476
2251,124567,203080,476
2252,326034,281826,476
2253,52238,112380,478
2254,85155,21713,478
2255,12477,271294,478
2256,159397,154601,478
2257,155682,337357,478
2258,235109,11212,478
2259,346911,288164,478
2260,238051,330748,478
2261,87802,187617,478
2262,257945,251278,478
2263,336583,20834,478
2264,86990,61019,478
2265,200606,194609,478
2266,18011,242890,478
2267,65833,328418,480
2268,282719,139632,480
2269,63556,154229,480
2270,230347,183058,480
2271,128310,13449,480
2272,211196,86934,480
2273,82972,50042,480
2274,318180,44393,480
2275,166549,247761,480
2276,108434,288617,480
2277,309066,42115,480
2278,86278,64980,482
2279,315867,300781,482
2280,138535,115316,482
2281,134264,260028,482
2282,163975,45321,482
2283,44274,351132,484
2284,60219,178767,484
2285,270171,175203,484
2286,70183,228545,484
2287,69994,326007,484
2288,23244,260932,484
2289,34857,44116,484
2290,240162,32576,484
2291,210062,278681,484
2292,304749,70063,484
2293,341931,53559,486
2294,238518,3771,486
2295,106075,150789,486
2296,310964,307356,486
2297,350695,167193,486
2298,40691,113643,486
2299,184206,225077,486
2300,67831,187164,486
2301,152038,177517,486
2302,124823,220105,486
2303,168848,170730,486
2304,100925,210390,486
2305,117607,307358,486
2306,247918,253544,486
2307,202597,292985,488
2308,183846,230664,488
2309,148560,81876,488
2310,41494,224217,488
2311,341091,295366,488
2312,5123,851,488
2313,147471,205450,488
2314,206138,9658,488
2315,327228,142001,488
2316,308094,38366,488
2317,257557,90621,490
2318,51164,143326,490
2319,210020,16527,490
2320,239659,332011,490
2321,66642,105139,490
2322,33791,54306,490
2323,235982,162626,490
2324,153755,268947,490
2325,144942,15844,490
2326,278757,161016,490
2327,144572,346139,490
2328,167131,229230,490
2329,87754,31813,490
2330,343951,209747,490
2331,184779,36924,492
2332,110521,268103,492
2333,102477,118508,492
2334,243545,160195,492
2335,313677,293213,492
2336,241694,86447,492
2337,92477,334959,492
2338,36537,266401,492
2339,54604,73549,494
2340,147507,117897,494
2341,278789,111055,496
2342,157549,167063,496
2343,216836,9790,496
2344,15595,191723,496
2345,301379,140950,496
2346,4148,335062,496
2347,325881,248864,498
2348,158451,278398,498
2349,115503,305608,498
2350,139801,333038,498
2351,332833,340001,498
2352,222066,86869,498
2353,160966,98516,498
2354,246176,132166,498
2355,135148,335108,498
2356,211935,120556,498
2357,192592,64440,498
2358,100774,283318,498
2359,293597,131058,498
2360,183441,151407,500
2361,58471,248456,500
2362,159017,239230,500
2363,105137,147306,500
2364,112728,41699,500
2365,103779,336309,500
2366,334962,176478,500
2367,94190,121460,500
2368,98202,59159,500
2369,157851,154480,500
2370,292893,32170,500
2371,202455,223603,500
2372,45387,40629,500
2373,58265,236943,502
2374,176542,276128,502
2375,292489,164410,502
2376,325302,286324,502
2377,118558,109324,502
2378,343018,310632,502
2379,14376,337862,502
2380,242768,130275,502
2381,167527,273973,504
2382,329717,271858,504
2383,285791,62028,504
2384,14194,7271,504
2385,272048,238379,504
2386,203722,216325,504
2387,245111,143191,504
2388,91466,250197,506
2389,109029,16411,506
2390,252891,275663,506
2391,236782,303453,506
2392,36626,133336,506
2393,130789,269342,506
2394,322933,170057,506
2395,102591,221251,506
2396,45178,203195,506
2397,273485,207215,506
2398,73655,105876,506
2399,257625,61225,506
2400,211474,91159,506
2401,13707,176137,506
2402,104523,274306,508
2403,50037,115528,508
2404,300831,46745,508
2405,99059,97077,508
2406,325072,117244,508
2407,58759,312035,508
2408,107702,99491,508
2409,233942,146909,508
2410,62503,318252,508
2411,284700,183519,508
2412,268234,181824,508
2413,142017,115316,510
2414,60077,277485,510
2415,15222,308023,510
2416,316118,86717,510
2417,289239,251975,510
2418,335825,108127,510
2419,303121,338362,510
2420,64857,44607,512
2421,155241,86293,512
2422,243755,265227,512
2423,71708,199203,512
2424,320665,252640,512
2425,338065,295619,512
2426,114717,285973,512
2427,167131,177665,512
2428,143724,178175,512
2429,217698,214409,512
2430,6023,59492,512
2431,246588,295054,512
2432,260011,345982,512
2433,295919,31651,512
2434,191450,99825,512
2435,237461,345059,514
2436,116716,209961,514
2437,135876,165813,514
2438,98932,160259,514
2439,9275,350613,514
2440,236301,314309,514
2441,168851,135593,514
2442,23356,134139,516
2443,124810,144499,516
2444,37739,110377,516
2445,101275,156501,516
2446,236148,264180,516
2447,122703,266215,516
2448,27130,74434,516
2449,189033,350970,516
2450,202163,120988,518
2451,119477,187901,518
2452,322229,229301,518
2453,170997,99671,518
2454,287906,123972,518
2455,29845,203842,518
2456,30105,337592,518
2457,82514,270662,518
2458,75413,339142,518
2459,25476,209931,518
2460,116190,150800,518
2461,17300,153862,520
2462,192572,60690,520
2463,122151,264521,520
2464,127033,246873,520
2465,91123,74303,520
2466,336528,25102,520
2467,214522,345601,520
2468,268686,269820,520
2469,839,40629,520
2470,126555,334350,520
2471,65513,246311,520
2472,33614,98453,522
2473,29985,84981,522
2474,157202,340480,522
2475,120858,68931,522
2476,240795,170160,522
2477,228630,56859,522
2478,217689,286591,522
2479,335184,225446,522
2480,88110,276273,522
2481,61731,237460,522
2482,309079,58796,522
2483,286663,12149,522
2484,205102,214433,522
2485,236660,289017,524
2486,12402,194117,524
2487,225314,152283,524
2488,243617,227351,524
2489,102033,24226,524
2490,168928,163651,524
2491,274162,28099,526
2492,54040,242282,526
2493,125487,260526,526
2494,43976,250,526
2495,240532,202219,526
2496,329921,273647,526
2497,128731,180941,528
2498,12752,224859,528
2499,17263,88110,528
2500,205156,8128,528
2501,174231,304242,528
2502,86292,254667,528
2503,254576,19441,528
2504,245675,102783,528
2505,147026,69654,528
2506,25103,119321,528
2507,240162,90673,528
2508,149224,291919,530
2509,208635,97194,530
2510,16672,1511,530
2511,20192,111899,530
2512,199150,124179,530
2513,184386,164774,530
2514,298248,267273,530
2515,13661,244738,530
2516,119981,218288,532
2517,333890,318126,532
2518,20621,180924,532
2519,8671,345486,532
2520,318723,281501,532
2521,36455,144513,532
2522,48696,301849,532
2523,273972,276078,534
2524,100661,330699,534
2525,36399,329633,534
2526,120909,349761,534
2527,138637,316618,534
2528,171976,83605,534
2529,239927,300431,534
2530,239615,248676,534
2531,340487,87792,534
2532,81553,228914,534
2533,123858,111991,534
2534,210361,199014,534
2535,333479,78153,534
2536,121552,145094,536
2537,264632,204263,536
2538,25336,145608,536
2539,159397,255254,536
2540,684,44116,536
2541,318628,66809,536
2542,206341,60856,536
2543,323234,89919,538
2544,267929,68644,538
2545,271424,215560,538
2546,286662,225587,538
2547,217162,22474,538
2548,168890,216442,538
2549,316531,286056,538
2550,146824,175089,538
2551,206661,185590,540
2552,312569,268180,540
2553,37733,57555,540
2554,329591,218846,540
2555,237487,319405,540
2556,342155,301278,540
2557,223912,248810,540
2558,35487,318770,540
2559,269084,63526,540
2560,336392,118812,540
2561,137185,161390,542
2562,156001,58445,542
2563,122579,190183,542
2564,25893,339354,542
2565,109567,167150,542
2566,33112,121779,542
2567,223564,155128,542
2568,272166,342250,542
2569,238178,334350,542
2570,296941,263022,542
2571,223716,294246,544
2572,292921,98434,544
2573,144340,121439,544
2574,336363,189362,546
2575,9030,11340,546
2576,166450,178755,546
2577,112817,250847,546
2578,195993,154107,548
2579,240378,310518,548
2580,105611,179399,548
2581,35937,171480,548
2582,99896,2444,548
2583,139948,176278,548
2584,285710,27800,548
2585,158595,173537,548
2586,122761,208122,548
2587,49919,24227,548
2588,236720,9139,548
2589,95962,294154,548
2590,328924,22077,550
2591,239693,271224,550
2592,335178,290116,550
2593,269584,347581,550
2594,198575,225972,550
2595,271100,121113,550
2596,155162,334408,550
2597,323477,26133,552
2598,200631,344539,552
2599,256236,330561,552
2600,70833,299412,552
2601,300218,279307,552
2602,341421,183886,552
2603,259867,129062,552
2604,7225,294650,552
2605,31423,220239,552
2606,344057,37886,552
2607,260078,349791,552
2608,15223,185269,552
2609,5222,69636,554
2610,325434,247584,554
2611,229285,280173,554
2612,277744,321773,554
2613,111030,143072,554
2614,141530,206979,554
2615,71693,300642,554
2616,53249,189452,554
2617,344854,220736,556
2618,226044,170116,556
2619,331425,349355,556
2620,253481,175149,556
2621,146206,74884,556
2622,146615,52149,556
2623,253369,202669,556
2624,33966,158419,556
2625,174242,261121,558
2626,146731,25696,558
2627,157548,162977,558
2628,68832,301961,558
2629,10672,320112,558
2630,159397,184746,558
2631,206065,91615,558
2632,10272,174650,558
2633,285622,295819,558
2634,208010,75462,558
2635,256302,281826,558
2636,347279,229769,558
2637,171461,103719,560
2638,242918,138646,560
2639,189715,14447,560
2640,257487,342577,560
2641,163246,212696,560
2642,243068,85098,560
2643,254354,258866,560
2644,127092,40629,560
2645,131991,49435,560
2646,251807,78829,560
2647,228839,98059,560
2648,39331,138588,560
2649,60666,306102,560
2650,102183,309299,560
2651,191533,163053,560
2652,316910,16049,560
2653,205294,52080,562
2654,326789,329593,562
2655,139801,311900,562
2656,300250,228209,562
2657,35758,266583,562
2658,217302,345444,562
2659,114863,48722,562
2660,335789,270303,562
2661,3694,16896,562
2662,240307,271770,562
2663,320449,327298,562
2664,332355,23499,562
2665,187074,8942,562
2666,118946,118509,562
2667,233639,222196,564
2668,277771,175265,564
2669,205306,74417,564
2670,334492,323051,564
2671,68540,234853,564
2672,311680,364,564
2673,324145,108960,564
2674,111550,303496,564
2675,11983,120531,564
2676,186091,21499,564
2677,103263,100493,564
2678,222538,280820,564
2679,57390,145914,564
2680,325922,338197,566
2681,250224,222213,566
2682,162689,93619,566
2683,38819,132403,566
2684,153930,285550,566
2685,38861,228665,566
2686,285699,87663,566
2687,38586,42737,566
2688,55498,322500,566
2689,149837,128340,566
2690,3463,210667,566
2691,46842,155917,566
2692,216252,260486,568
2693,50173,266446,568
2694,49338,278054,568
2695,349085,38863,568
2696,63920,87508,568
2697,302105,133435,568
2698,111692,29066,568
2699,49322,181421,568
2700,206715,34371,568
2701,312227,334231,568
2702,245110,343861,568
2703,130594,307331,568
2704,151667,81841,568
2705,158866,336363,570
2706,16682,135201,570
2707,121494,127947,570
2708,238488,98059,570
2709,161862,136697,570
2710,19132,295973,570
2711,130570,155450,570
2712,62141,26782,570
2713,128211,157988,570
2714,288485,37781,572
2715,168797,58751,572
2716,262199,69933,572
2717,193019,18472,572
2718,56344,210152,572
2719,41611,185588,572
2720,248989,3920,572
2721,202749,128502,572
2722,287610,314949,574
2723,244551,329928,574
2724,126429,203843,574
2725,92395,50021,574
2726,200248,303685,574
2727,135943,87235,574
2728,148487,184747,574
2729,35372,136993,574
2730,166172,88867,574
2731,173056,23501,574
2732,228842,66986,574
2733,296921,340272,574
2734,255863,120749,576
2735,161939,7089,576
2736,212717,85291,576
2737,260331,265538,576
2738,20735,96542,576
2739,163900,43564,576
2740,28775,61641,576
2741,231303,46267,576
2742,346521,22300,576
2743,108980,41612,576
2744,126078,108294,576
2745,4087,168460,576
2746,34729,317923,578
2747,350609,16144,578
2748,169655,78004,578
2749,7556,91135,578
2750,248618,205156,578
2751,328990,158849,578
2752,73364,42281,578
2753,26143,14443,578
2754,310277,202759,578
2755,340185,121766,578
2756,296374,330027,578
2757,82439,292207,578
2758,124480,301341,578
2759,93398,93223,578
2760,44423,92524,578
2761,161661,19619,578
2762,269117,217083,578
2763,314795,144402,580
2764,153446,101216,580
2765,189244,59659,580
2766,122051,186678,580
2767,344971,163786,580
2768,261364,144605,580
2769,328444,110354,580
2770,143616,59476,580
2771,3463,226777,580
2772,90357,204090,582
2773,323410,106487,582
2774,266825,278636,582
2775,152038,132392,582
2776,114716,274307,582
2777,25766,60976,582
2778,272074,326834,582
2779,343644,143702,584
2780,76478,324593,584
2781,234137,136023,584
2782,56290,303172,584
2783,299149,239276,584
2784,250205,3785,584
2785,94376,80130,584
2786,219994,324848,584
2787,13727,87794,584
2788,12777,259017,584
2789,280645,342430,586
2790,244969,315161,586
2791,104728,271475,586
2792,212472,196113,586
2793,271236,99143,586
2794,194134,308023,586
2795,92868,146637,586
2796,251741,151986,586
2797,268686,329330,586
2798,348606,146050,586
2799,86010,307903,586
2800,128084,252746,586
2801,275423,69768,588
2802,75868,96506,588
2803,187875,14448,588
2804,125776,126249,588
2805,56289,260636,588
2806,143363,190563,588
2807,166944,206369,588
2808,53119,48450,588
2809,315065,76299,588
2810,304370,150257,588
2811,200764,156245,590
2812,323871,232439,590
2813,294636,326207,590
2814,270326,165850,590
2815,173699,258887,590
2816,265538,212509,590
2817,88772,235858,590
2818,121706,296401,590
2819,150449,335240,590
2820,7569,168743,590
2821,149362,288277,592
2822,279929,233634,592
2823,29845,146441,592
2824,184199,260862,592
2825,267585,74003,592
2826,136955,221892,592
2827,113426,29394,592
2828,65052,132570,594
2829,162413,294756,594
2830,143212,221889,594
2831,179004,274037,594
2832,275924,324655,594
2833,325832,90846,594
2834,135089,10988,594
2835,105268,190048,594
2836,19519,110616,594
2837,68865,30762,594
2838,171877,321150,594
2839,231292,191389,596
2840,324876,299297,596
2841,226374,24715,596
2842,277995,222945,596
2843,323993,332027,596
2844,30459,230036,596
2845,345709,96007,596
2846,6727,119555,596
2847,60657,242687,596
2848,310277,12570,596
2849,82869,50519,596
2850,114865,340332,596
2851,148563,319055,598
2852,275864,327158,598
2853,149469,323357,598
2854,325739,264521,598
2855,123013,53447,598
2856,11831,69994,598
2857,343082,106358,598
2858,186091,96771,598
2859,95135,42976,598
2860,125755,16957,598
2861,145287,284086,600
2862,279937,313313,600
2863,251003,50080,600
2864,67208,13449,600
2865,150204,322809,600
2866,107864,256013,600
2867,86500,312521,600
2868,181373,64501,602
2869,347301,9464,602
2870,343579,268334,602
2871,274875,81086,602
2872,127478,320333,602
2873,323851,162641,602
2874,5218,68169,602
2875,267421,9858,602
2876,302218,109166,602
2877,308541,204519,602
2878,174813,144417,602
2879,148611,100275,604
2880,244259,64096,604
2881,146051,137941,604
2882,316139,261825,604
2883,320866,235596,606
2884,340895,209304,606
2885,234976,236218,606
2886,78949,204718,606
2887,120122,146193,606
2888,34390,22154,606
2889,254298,270329,606
2890,305669,9680,606
2891,344995,219993,606
2892,161854,51312,606
2893,345377,155284,606
2894,193030,110316,608
2895,95322,279687,608
2896,348605,309968,608
2897,347793,265305,608
2898,179910,274245,608
2899,183033,164416,608
2900,347273,125711,610
2901,257853,128544,610
2902,148746,42743,610
2903,258893,94875,610
2904,274105,89927,610
2905,331527,53930,610
2906,235412,170493,610
2907,128318,57932,610
2908,132845,80368,610
2909,170531,241847,610
2910,148097,203924,610
2911,137999,168124,612
2912,216987,275387,612
2913,47365,210055,612
2914,187182,41168,612
2915,244524,244828,612
2916,20153,82719,612
2917,321704,51629,612
2918,132166,60530,612
2919,188408,111885,612
2920,144259,24226,612
2921,246783,55706,612
2922,9699,116556,614
2923,281160,278862,614
2924,118184,127477,614
2925,203255,347023,614
2926,244052,192018,614
2927,293597,187712,614
2928,328732,244818,616
2929,226609,245649,616
2930,299398,152358,616
2931,77009,131133,616
2932,185758,105722,616
2933,190780,347381,616
2934,99575,51806,616
2935,119272,38761,616
2936,118404,110409,618
2937,255490,204115,618
2938,65491,38856,618
2939,185782,87458,618
2940,38876,149626,618
2941,28303,332631,618
2942,16044,89065,618
2943,47511,35460,618
2944,235740,237486,618
2945,295259,203571,618
2946,282160,22905,618
2947,292589,14195,618
2948,35837,128604,620
2949,347574,288344,620
2950,245152,229169,620
2951,328230,345549,620
2952,119836,213612,620
2953,69980,172367,620
2954,175216,115660,620
2955,302073,84472,620
2956,159397,62347,620
2957,77476,344897,620
2958,246792,8362,620
2959,304260,189105,620
2960,260686,91752,620
2961,13597,184205,620
2962,276362,124034,622
2963,161578,326418,622
2964,30980,242666,622
2965,30980,93496,622
2966,232022,192389,622
2967,351138,116070,622
2968,230150,28102,622
2969,257041,289812,622
2970,127216,29874,622
2971,298278,31569,622
2972,29147,76965,622
2973,82300,227934,622
2974,310112,50519,622
2975,68927,117898,622
2976,305884,61993,624
2977,179405,294612,624
2978,303181,330050,624
2979,309293,293416,624
2980,256763,177539,624
2981,283673,42477,624
2982,176760,60317,624
2983,45353,331395,624
2984,20992,225369,626
2985,146615,21374,626
2986,33931,145495,626
2987,63232,59497,626
2988,73544,140318,626
2989,316363,216406,626
2990,170464,277488,626
2991,228663,327424,626
2992,38531,259156,626
2993,340710,204253,626
2994,332228,175307,628
2995,236269,166334,628
2996,218153,349135,628
2997,303211,26132,628
2998,231035,338829,628
2999,94351,137754,628
3000,30400,201890,628
3001,143471,78363,628
3002,325072,330227,630
3003,271469,241095,630
3004,202208,216896,630
3005,112840,99798,630
3006,34755,165366,630
3007,61731,3921,630
3008,94589,198459,630
3009,147941,220988,632
3010,203722,160041,632
3011,248989,262706,632
3012,120823,305464,632
3013,85406,296357,632
3014,74473,267896,634
3015,120963,243308,634
3016,180526,22468,634
3017,321095,148024,634
3018,138645,184952,636
3019,276985,190126,636
3020,34493,185623,636
3021,29585,269327,636
3022,344532,188323,636
3023,176844,3285,636
3024,107478,272085,636
3025,217429,215150,636
3026,113222,157037,636
3027,266956,249888,636
3028,105691,275164,638
3029,256378,267689,638
3030,204054,44262,638
3031,253340,245233,638
3032,91135,119272,638
3033,335089,193913,638
3034,166944,83507,638
3035,285564,337195,638
3036,20306,278347,638
3037,228541,321807,638
3038,197436,12570,638
3039,213379,137345,638
3040,320636,213907,640
3041,17823,306216,640
3042,157555,294948,640
3043,202171,37090,640
3044,237024,118612,640
3045,159397,317556,640
3046,271597,122314,640
3047,267640,342729,640
3048,158349,261778,640
3049,31651,60666,640
3050,163914,324096,640
3051,254931,41635,640
3052,165813,4621,640
3053,121779,232276,640
3054,257834,251251,640
3055,234769,289011,642
3056,348603,176805,642
3057,346714,335017,642
3058,110377,8332,642
3059,73374,301690,642
3060,205193,25505,642
3061,285032,63511,642
3062,80959,305560,642
3063,245355,165592,642
3064,179176,280815,642
3065,290505,76746,642
3066,75984,38519,642
3067,96858,291261,642
3068,117498,80201,644
3069,27395,87,644
3070,88156,111459,644
3071,13550,3840,644
3072,213215,161724,644
3073,122051,56631,644
3074,253176,158398,644
3075,168836,185523,644
3076,320944,236827,644
3077,15484,295515,644
3078,310112,201495,644
3079,187617,222004,644
3080,294451,232933,644
3081,236370,136941,646
3082,123368,110833,646
3083,218568,241626,646
3084,98932,22781,646
3085,45388,254652,646
3086,332355,98662,646
3087,116189,154973,646
3088,57950,145497,648
3089,140953,176854,648
3090,276678,323357,648
3091,259641,337680,648
3092,249944,41831,648
3093,49920,138736,648
3094,198113,222117,648
3095,276918,243764,650
3096,13896,160321,650
3097,180224,17009,650
3098,324311,237411,650
3099,132166,289731,650
3100,137295,291898,650
3101,42442,78191,650
3102,176354,21005,650
3103,29084,53199,650
3104,203520,285835,650
3105,120844,29532,650
3106,327602,12438,652
3107,334777,170753,652
3108,315628,207086,652
3109,259931,134991,652
3110,343145,91103,652
3111,241581,10439,652
3112,95800,161702,652
3113,58455,275943,652
3114,13662,344845,652
3115,21740,228859,654
3116,298546,284071,654
3117,277590,119669,654
3118,157640,243251,654
3119,324118,27959,654
3120,336617,116795,654
3121,8299,7700,654
3122,23127,165389,654
3123,118824,303738,656
3124,343807,211445,656
3125,308362,30891,656
3126,53119,230717,656
3127,128602,298545,656
3128,202417,20570,656
3129,269993,208389,658
3130,88029,167894,658
3131,2394,21269,658
3132,99797,260744,658
3133,99314,212051,658
3134,230507,18146,658
3135,14403,246779,658
3136,280485,68302,658
3137,157822,118855,658
3138,301711,341127,660
3139,70417,311634,660
3140,136332,337086,660
3141,67208,13449,660
3142,166245,108434,660
3143,95163,107008,660
3144,7038,167614,660
3145,35979,132076,660
3146,326694,216255,660
3147,91265,304877,660
3148,316766,97617,660
3149,307505,58426,662
3150,53658,25697,662
3151,24486,301379,662
3152,334080,99283,662
3153,32283,278599,662
3154,175275,284550,662
3155,17124,165283,662
3156,153173,60317,662
3157,79516,333289,662
3158,291609,330523,664
3159,105083,86777,664
3160,321715,28676,664
3161,16495,65841,664
3162,295932,181421,664
3163,170753,166164,664
3164,196971,127705,664
3165,120997,347565,664
3166,165736,338083,664
3167,194887,143658,666
3168,308334,271469,666
3169,54262,178186,666
3170,268530,240643,666
3171,2199,209587,666
3172,71300,219855,666
3173,12952,109251,666
3174,322401,244978,666
3175,253355,103562,666
3176,240162,273370,666
3177,168545,116400,668
3178,11071,74664,668
3179,16854,272594,668
3180,331273,164643,668
3181,222108,80159,668
3182,211418,94359,670
3183,84872,272138,670
3184,179519,24519,670
3185,155973,188993,670
3186,246050,323925,670
3187,149989,302111,670
3188,260987,279240,670
3189,123145,142587,670
3190,87803,101678,670
3191,141014,91980,672
3192,218914,324964,672
3193,4336,56966,672
3194,107246,109088,672
3195,112023,55287,672
3196,295246,230021,672
3197,335888,3008,672
3198,43653,335604,672
3199,330063,15780,674
3200,46640,202733,674
3201,141713,151551,674
3202,14739,54448,674
3203,29492,179153,674
3204,128366,192024,674
3205,349926,62882,674
3206,109475,148706,674
3207,265525,129244,674
3208,88328,223663,674
3209,227648,53993,676
3210,68856,222591,676
3211,281096,323796,676
3212,26809,225428,676
3213,157676,10588,676
3214,75462,110205,676
3215,341851,310552,676
3216,258394,45964,676
3217,111683,108160,676
3218,192602,75438,676
3219,224791,201630,676
3220,228112,59906,676
3221,270152,90873,676
3222,145575,139203,676
3223,224025,272411,676
3224,229679,1149,676
3225,132845,29352,676
3226,205113,37226,676
3227,290511,164375,676
3228,140111,331595,678
3229,291290,325069,678
3230,182641,347296,678
3231,172741,192773,678
3232,148435,346657,678
3233,164974,296004,678
3234,302213,58665,678
3235,296357,324320,678
3236,119538,314495,678
3237,287737,68853,678
3238,312184,118649,678
3239,75720,257502,680
3240,310941,274952,680
3241,283724,332721,680
3242,197327,288278,680
3243,131432,125537,680
3244,216394,286313,680
3245,54686,289020,680
3246,42950,106070,680
3247,247226,176799,680
3248,95163,106892,680
3249,358,235869,680
3250,215152,241512,680
3251,323666,148023,680
3252,152715,285647,682
3253,212081,181228,682
3254,46867,231328,682
3255,10934,233638,684
3256,179091,139469,684
3257,13550,203466,684
3258,296130,61054,684
3259,347165,209967,684
3260,257064,239246,684
3261,78898,197870,684
3262,328140,315210,684
3263,185866,69601,684
3264,46146,333680,684
3265,271873,54872,684
3266,209929,60487,684
3267,27466,55441,686
3268,170169,1598,686
3269,96541,7817,686
3270,42952,217434,686
3271,118932,225968,686
3272,142564,109327,686
3273,236440,285749,686
3274,19097,162555,686
3275,225358,36990,688
3276,169749,276921,688
3277,66040,14517,688
3278,11584,295697,688
3279,87039,343127,688
3280,16544,273636,688
3281,29178,291593,688
3282,122217,334283,688
3283,187671,137205,690
3284,227118,140251,690
3285,22020,6103,690
3286,15596,269354,690
3287,2308,35330,690
3288,83316,26437,690
3289,275846,226372,690
3290,212936,270733,690
3291,140247,23305,690
3292,343713,251897,692
3293,130186,310964,692
3294,102610,59514,692
3295,34044,74909,692
3296,283901,13907,692
3297,269315,116300,692
3298,305075,34388,692
3299,293943,53313,692
3300,45172,263560,692
3301,196792,180613,692
3302,284510,82003,692
3303,109283,345377,692
3304,108307,114512,694
3305,214271,42998,694
3306,294712,262497,694
3307,193393,169670,694
3308,302325,109744,694
3309,255683,194260,694
3310,5453,88329,694
3311,205758,25919,694
3312,110272,109325,694
3313,75968,347204,696
3314,265291,215159,696
3315,250262,244524,696
3316,208160,175200,696
3317,155131,34281,696
3318,191472,135669,696
3319,150449,2329,696
3320,240854,30252,698
3321,72299,228358,698
3322,153733,140055,698
3323,300654,313313,698
3324,245902,157846,698
3325,143043,29874,698
3326,331288,2930,698
3327,2864,254922,700
3328,154230,125282,700
3329,78695,126492,700
3330,335458,185709,700
3331,11012,328969,700
3332,211065,170158,700
3333,36008,219987,700
3334,312278,206772,700
3335,337357,149400,700
3336,31242,155284,700
3337,12006,358,700
3338,115207,144509,700
3339,98202,91753,700
3340,90968,277997,700
3341,123859,153871,700
3342,266889,86089,700
3343,268958,150334,702
3344,22740,346269,702
3345,81555,275165,702
3346,103145,198695,702
3347,243175,108340,702
3348,131992,337475,702
3349,271859,64830,702
3350,94582,70174,702
3351,62458,308066,702
3352,234254,155765,704
3353,303186,95811,704
3354,233221,104681,704
3355,105679,30168,704
3356,63892,193913,704
3357,152412,1841,704
3358,179917,264768,706
3359,52220,51197,706
3360,210947,323442,706
3361,170297,228726,706
3362,4898,88849,706
3363,239312,5801,706
3364,49428,86386,706
3365,30196,242666,706
3366,291658,5723,706
3367,151007,1231,706
3368,171314,108434,706
3369,27989,57928,706
3370,178509,71904,706
3371,90932,44116,706
3372,265425,48693,706
3373,328079,32775,706
3374,129093,198530,708
3375,119996,350795,708
3376,199728,275130,708
3377,22222,156637,708
3378,26858,140782,708
3379,221038,284472,708
3380,288678,227572,708
3381,46655,192845,708
3382,54335,269747,708
3383,260312,32775,708
3384,231360,227492,708
3385,64789,308174,710
3386,70652,223162,710
3387,185122,139632,710
3388,80234,258337,710
3389,300746,144830,710
3390,14401,200298,710
3391,151348,249601,710
3392,171429,85035,710
3393,283633,167405,712
3394,218255,259540,712
3395,249939,273022,712
3396,101239,315726,712
3397,148176,213881,712
3398,136941,153532,712
3399,76976,200737,712
3400,6686,9356,712
3401,181418,253544,712
3402,306687,180043,712
3403,223284,296043,712
3404,220105,67392,712
3405,157206,342999,712
3406,31943,124821,714
3407,282542,92364,714
3408,132532,82857,714
3409,232580,110297,714
3410,280377,160502,714
3411,93628,206369,714
3412,280638,217560,714
3413,218637,94071,714
3414,170997,86541,716
3415,200921,51416,716
3416,128880,161977,716
3417,317189,242415,716
3418,346108,19739,716
3419,101449,240873,716
3420,271224,16494,716
3421,288562,94447,716
3422,8181,231263,716
3423,315735,186998,716
3424,174849,258902,716
3425,151741,13979,716
3426,65009,306678,716
3427,117898,63793,716
3428,309448,138524,716
