index,s,t,et
3990,214285,349120,209
3991,34012,22020,209
3992,244327,33240,209
3993,253220,260409,209
3994,321502,300373,209
3995,61170,202035,209
3996,246589,151348,209
3997,1366,337327,210
3998,75013,72881,210
3999,76425,184889,210
4000,15094,215450,210
4001,292655,225254,210
4002,94595,160926,210
4003,309798,311046,210
4004,340797,203946,210
4005,226321,83948,210
4006,346635,82232,210
4007,47246,223526,210
4008,341348,139463,210
4009,293091,170832,210
4010,98368,35323,210
4011,338896,86502,210
4012,110090,314875,211
4013,5366,169176,211
4014,303181,155673,211
4015,84640,765,211
4016,342508,165541,211
4017,262692,301929,211
4018,215700,29181,211
4019,92420,180008,211
4020,65450,227538,211
4021,263740,84472,211
4022,269381,20872,211
4023,276125,258263,211
4024,349716,97924,211
4025,75894,21787,211
4026,162868,196033,211
4027,171603,233705,211
4028,230282,205050,211
4029,20242,229710,211
4030,301662,282455,212
4031,159455,20339,212
4032,21171,113862,212
4033,110377,23266,212
4034,81815,304193,212
4035,227779,120336,212
4036,265408,280219,212
4037,279474,3268,212
4038,81552,311153,212
4039,526,295489,212
4040,275740,3137,212
4041,167942,108988,212
4042,276121,197696,212
4043,193275,115130,212
4044,213681,40950,212
4045,119364,173753,212
4046,236802,86103,212
4047,194078,328230,212
4048,75719,8727,212
4049,93752,110240,212
4050,234291,196006,212
4051,275506,290116,212
4052,184651,85325,212
4053,22671,33973,212
4054,236720,99102,212
4055,119272,232673,212
4056,16801,211162,212
4057,155651,267785,213
4058,254385,139375,213
4059,191512,85208,213
4060,275031,105093,213
4061,263222,242666,213
4062,71963,23502,213
4063,286313,18551,213
4064,328338,87654,213
4065,81111,102429,213
4066,27705,347081,213
4067,146641,347657,213
4068,163528,63793,213
4069,299883,128624,213
4070,99756,49661,213
4071,100012,199634,213
4072,131300,72013,213
4073,181142,118726,213
4074,12754,243213,213
4075,137133,181682,213
4076,255632,27607,213
4077,126555,164236,213
4078,40237,228804,213
4079,255613,65051,214
4080,75041,347604,214
4081,218455,9276,214
4082,254912,296839,214
4083,127929,236595,214
4084,69861,65226,214
4085,46235,3366,214
4086,115752,146971,214
4087,117099,331943,214
4088,56687,312083,214
4089,126916,306678,214
4090,286759,67886,214
4091,133086,265415,214
4092,279997,146747,214
4093,166878,209026,214
4094,338185,324305,214
4095,128392,300643,214
4096,250206,249331,214
4097,154714,133030,214
4098,145060,344193,214
4099,247609,179903,215
4100,41803,139585,215
4101,12478,239276,215
4102,341051,110628,215
4103,198720,765,215
4104,237606,204462,215
4105,2720,71908,215
4106,5475,208655,215
4107,64440,303373,215
4108,19619,182090,215
4109,211662,324965,215
4110,137942,207244,215
4111,200285,297038,215
4112,61727,296439,215
4113,15299,129895,215
4114,296424,15007,215
4115,206035,77242,215
4116,102828,188530,215
4117,26272,60282,215
4118,249334,82020,215
4119,57160,176514,215
4120,345297,529,215
4121,290385,5218,215
4122,230582,29266,215
4123,228588,126577,215
4124,234055,57818,215
4125,347339,116887,215
4126,75984,134331,215
4127,78806,317163,216
4128,56618,286900,216
4129,291635,246248,216
4130,224449,234017,216
4131,46145,330475,216
4132,261478,236872,216
4133,348961,193556,216
4134,246411,20340,216
4135,146615,21374,216
4136,101863,164220,216
4137,127219,143815,216
4138,287368,232936,216
4139,13474,286065,216
4140,94886,336277,216
4141,82982,333874,216
4142,26241,64586,217
4143,50425,269886,217
4144,26282,2541,217
4145,35460,284331,217
4146,210934,340942,217
4147,93992,160677,217
4148,86927,20764,217
4149,218490,86927,217
4150,155339,21540,217
4151,101330,158639,217
4152,335698,270658,217
4153,262650,112841,217
4154,56967,84472,217
4155,285615,132844,217
4156,33323,34245,217
4157,321133,52593,217
4158,200879,120738,218
4159,112474,151726,218
4160,207667,336250,218
4161,98711,103351,218
4162,60530,152537,218
4163,13152,295915,218
4164,215009,294217,218
4165,11354,41140,218
4166,96387,246857,218
4167,241834,332326,218
4168,24672,350264,218
4169,110380,203617,218
4170,106358,111721,218
4171,343650,60057,218
4172,223639,84472,218
4173,348712,311432,218
4174,116508,183034,218
4175,254637,317065,218
4176,249691,161578,219
4177,219630,90673,219
4178,109389,30148,219
4179,62747,334086,219
4180,287641,102971,219
4181,215546,167953,219
4182,251416,88172,219
4183,16756,333926,219
4184,290116,297910,219
4185,144121,240376,219
4186,317398,80865,219
4187,9276,168848,219
4188,20394,201086,219
4189,179061,334108,219
4190,50854,189227,219
4191,6925,187128,219
4192,332722,166609,219
4193,251705,316558,219
4194,282441,338084,219
4195,261611,203071,219
4196,3430,160109,219
4197,145487,91781,219
4198,134786,146193,219
4199,328021,248008,219
4200,175605,336554,220
4201,188059,295588,220
4202,62942,236418,220
4203,265062,123724,220
4204,299814,320880,220
4205,169330,259658,220
4206,343145,183078,220
4207,154842,104878,220
4208,109022,273485,220
4209,180962,214570,220
4210,317023,314761,220
4211,235776,8660,220
4212,52751,266372,220
4213,112662,101048,220
4214,10160,262050,220
4215,24584,16734,220
4216,147082,137380,220
4217,101225,284945,220
4218,211935,72882,220
4219,219777,113439,220
4220,114716,241501,220
4221,309529,178617,220
4222,87753,226304,220
4223,147472,201281,220
4224,117111,200290,220
4225,183846,341017,221
4226,184474,303911,221
4227,222706,308638,221
4228,50089,159529,221
4229,330745,31635,221
4230,35669,19803,221
4231,263814,267073,221
4232,158866,153874,221
4233,236387,213077,221
4234,143284,259200,221
4235,18182,231804,221
4236,294221,120728,221
4237,42159,61189,221
4238,203721,48895,221
4239,270467,59913,221
4240,15479,214857,221
4241,208224,14976,222
4242,77241,191795,222
4243,136949,298591,222
4244,16707,57085,222
4245,137529,236485,222
4246,1120,185222,222
4247,327966,244826,222
4248,144121,112508,222
4249,58270,109772,222
4250,125919,147524,222
4251,257290,234314,222
4252,284369,115317,222
4253,167034,317514,222
4254,295318,181851,222
4255,27425,187617,222
4256,59332,229710,222
4257,196387,201141,222
4258,47733,256820,222
4259,316345,19440,222
4260,8839,345997,222
4261,51510,120966,222
4262,212305,58537,222
4263,326861,17339,222
4264,4492,43534,222
4265,61715,10588,222
4266,103830,168899,222
4267,207900,310743,222
4268,103797,9512,223
4269,117393,196832,223
4270,102443,39779,223
4271,266825,170831,223
4272,53039,30755,223
4273,78661,86718,223
4274,265094,125301,223
4275,138012,84904,223
4276,183994,265424,223
4277,240532,338554,223
4278,198113,234303,223
4279,146000,59101,223
4280,325069,107141,223
4281,34532,157549,223
4282,94009,64745,223
4283,337728,170800,223
4284,42897,31010,223
4285,5329,299975,223
4286,130950,190007,223
4287,260205,310221,223
4288,68852,186091,223
4289,96464,249083,223
4290,240162,32394,223
4291,102235,322273,224
4292,249527,274504,224
4293,13908,62534,224
4294,290385,106687,224
4295,42126,50207,224
4296,126826,234117,224
4297,231304,115486,224
4298,231058,255569,224
4299,8249,335546,224
4300,333666,244359,224
4301,83577,285646,224
4302,44704,311890,224
4303,325395,287184,224
4304,142017,6220,224
4305,269886,333839,224
4306,135093,319665,224
4307,45833,285500,224
4308,56368,187968,224
4309,11164,69232,224
4310,110377,6072,224
4311,104932,263871,224
4312,203973,245215,224
4313,122566,61227,224
4314,64982,138325,224
4315,195764,127033,225
4316,98669,24670,225
4317,115307,190000,225
4318,169057,50653,225
4319,37948,250499,225
4320,244420,195028,225
4321,11505,233604,225
4322,257532,83605,225
4323,116970,63833,225
4324,244134,174330,225
4325,98924,299659,225
4326,232737,94887,225
4327,35602,260336,225
4328,193036,83822,225
4329,168305,241137,225
4330,25592,36098,225
4331,9405,129002,225
4332,264720,298889,225
4333,234291,161393,225
4334,298421,96479,225
4335,204159,31451,225
4336,146451,74798,225
4337,180044,236782,225
4338,107142,130809,225
4339,161507,171968,225
4340,326527,166893,226
4341,315087,57344,226
4342,232336,259717,226
4343,168848,283599,226
4344,338669,90873,226
4345,121004,119972,226
4346,211662,8592,226
4347,117112,29633,226
4348,82598,257501,226
4349,96339,136762,226
4350,32746,185639,226
4351,32391,62306,226
4352,101704,109088,226
4353,84532,34208,226
4354,213488,276820,226
4355,313093,341017,226
4356,6730,220239,226
4357,214549,163768,226
4358,121005,252062,226
4359,85630,36698,226
4360,240162,210723,226
4361,123607,195744,227
4362,250223,221206,227
4363,15595,240578,227
4364,172672,85290,227
4365,166980,164417,227
4366,87801,300072,227
4367,104100,47592,227
4368,12676,209931,227
4369,35602,92655,227
4370,123155,71532,227
4371,191158,6420,227
4372,69905,167612,227
4373,205875,179476,227
4374,2864,296915,227
4375,19973,213323,227
4376,311148,162728,227
4377,306440,22290,227
4378,248951,57892,227
4379,53106,146367,227
4380,270415,221731,227
4381,217698,44117,227
4382,158029,171968,227
4383,86761,85886,228
4384,198263,348077,228
4385,172547,261121,228
4386,223006,106452,228
4387,55420,14377,228
4388,239604,47196,228
4389,215126,231055,228
4390,350512,134402,228
4391,72748,21722,228
4392,253883,183903,228
4393,91306,195171,228
4394,42271,219632,228
4395,129232,161448,228
4396,238588,44116,228
4397,35203,177314,228
4398,149588,164984,229
4399,204419,294724,229
4400,185514,157945,229
4401,236370,190580,229
4402,237024,95477,229
4403,13054,59460,229
4404,331418,196554,229
4405,281196,337195,229
4406,46798,310429,229
4407,17960,9658,229
4408,40950,191361,229
4409,295060,319381,229
4410,60219,210143,229
4411,33791,166753,229
4412,336748,24394,229
4413,173493,48313,229
4414,9626,11652,229
4415,100101,78995,229
4416,146308,351024,229
4417,234223,92868,229
4418,32818,99369,229
4419,161661,250843,229
4420,292700,14920,229
4421,78988,186649,230
4422,5960,240464,230
4423,180861,32599,230
4424,95701,36204,230
4425,306091,76494,230
4426,19498,87802,230
4427,237470,246253,230
4428,130580,143632,230
4429,122843,333680,230
4430,330436,36655,230
4431,95336,101355,230
4432,72505,48056,230
4433,164499,294794,230
4434,172456,289254,230
4435,144902,69563,230
4436,216394,298278,230
4437,176364,324537,230
4438,268154,90941,231
4439,53659,17087,231
4440,248231,301768,231
4441,240571,14346,231
4442,178508,240029,231
4443,102232,136697,231
4444,57255,240162,231
4445,194033,124537,231
4446,256436,9415,231
4447,252612,327925,231
4448,146653,252251,231
4449,121048,1240,231
4450,311976,85354,231
4451,224639,116887,231
4452,265034,334272,231
4453,311859,5037,231
4454,22720,68105,231
4455,161099,196184,231
4456,344346,152029,231
4457,271327,329683,231
4458,340590,131056,231
4459,269006,224961,231
4460,347793,300643,231
4461,42835,110252,231
4462,19096,36202,231
4463,243096,257576,231
4464,151756,19092,232
4465,176323,230317,232
4466,182276,165771,232
4467,153532,103992,232
4468,83995,184645,232
4469,216717,116146,232
4470,253958,150285,232
4471,324118,141360,232
4472,292013,243431,232
4473,100556,326643,232
4474,168847,303373,232
4475,71358,165315,232
4476,235756,221205,232
4477,101037,271033,232
4478,147736,23809,232
4479,178583,236281,232
4480,13900,234291,232
4481,87567,322029,232
4482,190183,120166,232
4483,86688,304090,232
4484,179185,84473,232
4485,179264,244395,232
4486,62217,39327,232
4487,168645,134729,232
4488,40801,8299,232
4489,278627,345668,232
4490,237969,232978,232
4491,123261,292131,232
4492,212716,332532,233
4493,27522,275342,233
4494,233761,50440,233
4495,326168,304260,233
4496,112962,181557,233
4497,250309,42280,233
4498,134330,188680,233
4499,338136,38747,233
4500,335885,278001,233
4501,128604,14801,233
4502,12848,160321,233
4503,190007,51458,233
4504,171606,63186,233
4505,192292,215564,233
4506,48641,205632,233
4507,154591,254089,233
4508,82421,182744,233
4509,252673,314949,233
4510,254297,314423,233
4511,264210,42660,234
4512,252934,92394,234
4513,262108,221251,234
4514,228254,338213,234
4515,76918,192907,234
4516,213145,135431,234
4517,272048,344791,234
4518,203571,305770,234
4519,192159,294794,234
4520,238017,165984,234
4521,189170,174812,234
4522,104935,29352,234
4523,22477,100226,234
4524,78339,52391,234
4525,66524,89345,234
4526,171480,207785,234
4527,65091,53105,234
4528,200066,76467,234
4529,119619,244818,234
4530,49322,170736,234
4531,22106,304062,234
4532,284729,129645,234
4533,229954,93601,234
4534,215307,265581,235
4535,255187,141902,235
4536,249979,140521,235
4537,213056,120452,235
4538,260190,93284,235
4539,229427,332747,235
4540,205305,302159,235
4541,241788,277552,235
4542,237815,47733,235
4543,116147,243613,235
4544,44453,187635,235
4545,85686,49227,235
4546,80733,191905,235
4547,280291,81560,235
4548,120446,308866,235
4549,35528,235249,236
4550,206499,176263,236
4551,305973,338213,236
4552,50295,340949,236
4553,80808,84472,236
4554,36007,31035,236
4555,86012,124651,236
4556,74763,14968,236
4557,30168,275367,236
4558,24829,33287,236
4559,126464,161071,236
4560,221962,176884,236
4561,215405,278708,236
4562,303184,194357,236
4563,269179,79212,236
4564,73961,188824,236
4565,332700,252062,236
4566,268228,226769,236
4567,137022,239744,236
4568,254867,336086,237
4569,255041,133146,237
4570,12752,64896,237
4571,295781,73650,237
4572,103168,323742,237
4573,77192,255891,237
4574,109446,70175,237
4575,129183,90672,237
4576,157050,9056,237
4577,104598,156054,237
4578,2902,153206,237
4579,276778,47427,237
4580,263028,208224,237
4581,339060,272856,237
4582,260092,276306,237
4583,41422,27347,237
4584,303138,289254,237
4585,73812,16600,237
4586,171328,193381,237
4587,178509,211201,237
4588,106418,45629,237
4589,301496,265549,237
4590,261710,184196,237
4591,133118,158355,238
4592,90635,134693,238
4593,77868,42124,238
4594,10383,321715,238
4595,86103,69636,238
4596,45905,164652,238
4597,74205,341405,238
4598,56692,25697,238
4599,57221,34166,238
4600,344336,23043,238
4601,342954,74938,238
4602,351117,276824,238
4603,266889,95014,238
4604,73498,180383,238
4605,266028,216252,239
4606,220920,303382,239
4607,15082,96327,239
4608,291925,45045,239
4609,147081,146970,239
4610,344566,106867,239
4611,156993,44116,239
4612,247830,292168,239
4613,30607,5091,239
4614,240376,36335,239
4615,135264,291473,239
4616,278355,268009,239
4617,18467,324605,239
4618,320944,116,239
4619,53140,242215,239
4620,22528,108471,239
4621,240100,189537,239
4622,117041,219737,239
4623,317484,173432,239
4624,1088,68104,239
4625,48649,137426,239
4626,42481,178214,239
4627,175564,5221,239
4628,252102,341426,239
4629,120856,53681,239
4630,117071,152413,239
4631,157852,277202,239
4632,316321,147186,239
4633,133124,25766,239
4634,300384,27884,240
4635,216289,313856,240
4636,108952,43484,240
4637,281619,264664,240
4638,201341,70615,240
4639,64055,78536,240
4640,104869,5579,240
4641,132791,23501,240
4642,280270,37643,240
4643,119795,237645,240
4644,233612,223797,240
4645,114015,170572,240
4646,128505,168349,240
4647,275609,174763,240
4648,283633,255421,241
4649,344673,227716,241
4650,246631,119226,241
4651,55164,281856,241
4652,48007,350822,241
4653,11398,109688,241
4654,136320,58269,241
4655,99941,210711,241
4656,309320,186918,241
4657,235590,165254,241
4658,33338,73011,241
4659,183168,87801,241
4660,201119,248397,241
4661,61384,154948,241
4662,188422,267128,241
4663,311537,7189,241
4664,164753,195556,241
4665,220502,334161,241
4666,229869,343211,241
4667,240552,274952,241
4668,244256,140953,241
4669,221256,39752,241
4670,53298,146110,241
4671,127366,330227,241
4672,222914,205587,241
4673,298909,71877,241
4674,192643,119279,241
4675,8564,158106,241
4676,268415,290116,241
4677,25791,329330,241
4678,314228,159826,241
4679,168042,11602,241
4680,266368,282492,242
4681,338183,114141,242
4682,68830,297184,242
4683,287641,15349,242
4684,279693,39416,242
4685,184386,68853,242
4686,152981,330003,242
4687,229081,86324,242
4688,59717,50935,242
4689,172123,326219,242
4690,235412,34197,242
4691,302038,255191,242
4692,149673,289721,243
4693,55658,34098,243
4694,69519,142855,243
4695,719,103351,243
4696,264204,172093,243
4697,216944,84473,243
4698,81951,11087,243
4699,129031,37065,243
4700,89847,166957,243
4701,178187,295426,243
4702,327841,275576,243
4703,78873,306731,243
4704,467,283219,243
4705,30533,309150,243
4706,314807,54577,243
4707,326889,91305,243
4708,212661,62223,243
4709,281271,112543,243
4710,337725,110258,243
4711,99523,4798,244
4712,344345,171161,244
4713,21564,23443,244
4714,176312,332411,244
4715,250042,167120,244
4716,244837,330227,244
4717,219649,319546,244
4718,135322,278791,244
4719,254287,344025,244
4720,255440,268334,244
4721,97670,312538,244
4722,91731,338816,244
4723,311829,227155,244
4724,257252,262080,244
4725,269144,64054,244
4726,224384,226203,244
4727,25766,107865,244
4728,268125,154511,245
4729,348521,170214,245
4730,95197,305906,245
4731,75174,238108,245
4732,84450,172127,245
4733,160031,293922,245
4734,114205,242513,245
4735,258954,172432,245
4736,211665,227279,245
4737,92844,239329,245
4738,236067,153243,245
4739,295400,250430,245
4740,178509,342780,245
4741,268315,65106,245
4742,12572,186411,245
4743,21320,134492,245
4744,58751,123820,245
4745,291863,174232,245
4746,126386,112932,245
4747,343680,291013,245
4748,276271,276284,245
4749,267207,210973,245
4750,28704,285928,245
4751,204134,29250,245
4752,262804,321454,245
4753,35204,186998,245
4754,306271,287628,245
4755,63336,225485,246
4756,114766,351132,246
4757,257890,15680,246
4758,322284,212716,246
4759,165771,148605,246
4760,285791,32913,246
4761,246432,166503,246
4762,325784,256160,246
4763,232018,276227,246
4764,263721,45734,246
4765,123578,278689,246
4766,45863,114716,246
4767,317404,269185,246
4768,283511,221078,246
4769,265041,272148,246
4770,306144,21864,246
4771,302012,101925,246
4772,125712,161547,246
4773,179872,44642,246
4774,124923,36102,246
4775,165711,178767,246
4776,292329,249469,246
4777,324,309113,246
4778,247025,162972,246
4779,111754,94682,246
4780,264967,87717,246
4781,85188,165084,246
4782,66564,283698,246
4783,19722,62655,246
4784,7701,179910,246
4785,1366,92115,247
4786,277300,33012,247
4787,341851,308364,247
4788,344791,98083,247
4789,12953,260421,247
4790,23107,158956,247
4791,207568,161854,247
4792,61599,249829,247
4793,51294,330739,247
4794,174894,273717,247
4795,349030,341221,247
4796,70243,285731,247
4797,82020,159089,247
4798,156590,64416,247
4799,21175,196317,247
4800,192387,217470,248
4801,72478,218560,248
4802,60041,41407,248
4803,241795,296995,248
4804,24128,306559,248
4805,277601,88949,248
4806,187538,7826,248
4807,45172,181782,248
4808,83803,311389,248
4809,296616,266986,248
4810,196503,105153,248
4811,161661,345453,248
4812,81387,112442,248
4813,11269,229869,248
4814,147713,273839,248
4815,270171,156881,248
4816,59688,4091,248
4817,186184,212021,248
4818,165190,237736,249
4819,278101,64385,249
4820,166471,187136,249
4821,212024,272928,249
4822,93688,882,249
4823,139335,109446,249
4824,134656,127754,249
4825,63726,265408,249
4826,296120,13255,249
4827,264599,348782,249
4828,243545,57646,249
4829,44262,321268,249
4830,68085,99769,249
4831,233018,275919,249
4832,48840,170127,249
4833,191972,312431,249
4834,203614,276844,249
4835,33973,283159,249
4836,329125,200833,249
4837,70615,144454,249
4838,336239,342644,249
4839,239917,170752,250
4840,244818,273071,250
4841,296519,103351,250
4842,79782,185227,250
4843,72208,69662,250
4844,95627,290218,250
4845,112778,171181,250
4846,67155,326418,250
4847,338425,300385,250
4848,91437,211806,250
4849,276557,60343,250
4850,168442,76966,250
4851,157680,46735,250
4852,63336,312433,251
4853,290357,24773,251
4854,198260,88771,251
4855,57277,275795,251
4856,187476,138786,251
4857,119619,3524,251
4858,75937,121477,251
4859,311779,314393,251
4860,149138,260526,251
4861,128385,201573,251
4862,324664,211429,251
4863,303184,278507,251
4864,223181,205579,251
4865,10266,245720,251
4866,323655,249334,251
4867,288581,102477,251
4868,178939,214522,251
4869,213825,260422,251
4870,271620,38738,251
4871,139932,275460,251
4872,35380,157050,251
4873,93602,231905,251
4874,347275,135652,252
4875,76852,219458,252
4876,240740,223797,252
4877,115378,86952,252
4878,1664,287906,252
4879,299086,267361,252
4880,133748,123003,252
4881,181708,37620,252
4882,236782,70901,252
4883,182090,204080,252
4884,73403,308347,252
4885,152316,64054,252
4886,87470,319464,252
4887,29161,230473,252
4888,47032,342125,252
4889,173627,92395,252
4890,249386,304525,252
4891,66675,169737,252
4892,15754,196609,252
4893,25790,255280,252
4894,295969,305762,252
4895,210229,298750,252
4896,341168,120639,252
4897,245246,141813,253
4898,21232,174081,253
4899,236165,57818,253
4900,133863,193357,253
4901,125635,338854,253
4902,189141,276766,253
4903,22299,238506,253
4904,214996,123392,253
4905,137503,166131,253
4906,297990,127428,253
4907,50345,104974,253
4908,329919,13148,253
4909,260205,35883,253
4910,117113,115107,253
4911,240333,312502,253
4912,276449,161579,254
4913,65321,72115,254
4914,316838,244524,254
4915,56687,247655,254
4916,206872,316932,254
4917,195757,30401,254
4918,2014,274591,254
4919,347793,29394,254
4920,229953,128377,254
4921,228347,338270,254
4922,262957,127157,254
4923,118794,239656,254
4924,323410,268009,254
4925,253343,35688,254
4926,202388,240763,254
4927,31504,299907,255
4928,68442,35069,255
4929,92668,333124,255
4930,259155,224218,255
4931,33168,227705,255
4932,287400,351018,255
4933,145094,153696,255
4934,210870,238052,255
4935,105846,153744,255
4936,330601,57612,255
4937,202874,311047,255
4938,127819,202426,255
4939,14039,149588,255
4940,264631,254305,255
4941,98434,159307,255
4942,248781,133707,255
4943,199040,64523,255
4944,272048,211082,255
4945,220860,143191,255
4946,286313,251187,255
4947,154455,12953,255
4948,45663,327298,255
4949,134017,220494,255
4950,252437,231804,256
4951,126255,301849,256
4952,154498,27396,256
4953,303138,202455,256
4954,224218,249611,256
4955,136386,8489,256
4956,233468,85620,256
4957,94915,260339,256
4958,89155,74826,256
4959,86760,140953,256
4960,208512,42559,256
4961,179740,8792,256
4962,323742,162347,256
4963,212894,74298,256
4964,82377,289991,256
4965,288754,36990,256
4966,42126,10888,256
4967,290737,53861,256
4968,340119,29394,256
4969,245880,236660,257
4970,64444,322728,257
4971,125780,46163,257
4972,247226,11070,257
4973,196603,215512,257
4974,4308,177432,257
4975,214549,163768,257
4976,73442,193173,257
4977,337700,240966,257
4978,1672,47619,257
4979,232156,91158,257
4980,102439,276824,257
4981,20850,252437,257
4982,278788,307225,257
4983,134703,162076,257
4984,310553,38708,257
4985,49483,179179,257
4986,309677,309689,257
4987,117753,304090,257
4988,323931,207678,257
4989,56006,304293,257
4990,283498,335890,257
4991,286671,78048,257
4992,13200,22047,257
4993,334512,245796,257
4994,306127,121227,258
4995,256664,265628,258
4996,54728,48056,258
4997,58756,194541,258
4998,111550,172246,258
4999,111898,290242,258
5000,134026,95856,258
5001,286249,197597,258
5002,258011,158639,258
5003,240586,298325,258
5004,42870,155141,258
5005,141579,64897,258
5006,61941,53313,258
5007,1438,236721,258
5008,53824,194260,258
5009,49210,198261,259
5010,20024,347657,259
5011,189604,282270,259
5012,349007,189729,259
5013,203869,29718,259
5014,274216,279071,259
5015,290340,201834,259
5016,190287,195171,259
5017,113500,330025,259
5018,205731,177551,259
5019,206552,83948,259
5020,229121,275781,259
5021,189460,240593,259
5022,293010,267929,259
5023,63556,216175,259
5024,12318,103799,259
5025,240376,190723,259
5026,271350,270804,259
5027,111447,134213,259
5028,49920,270148,259
5029,86929,163976,259
5030,127929,274830,259
5031,261691,63399,260
5032,332011,257073,260
5033,17823,308000,260
5034,179861,294423,260
5035,79809,264954,260
5036,133371,2806,260
5037,102128,170761,260
5038,118158,276931,260
5039,23252,111473,260
5040,188298,243074,260
5041,31476,24666,260
5042,340870,38715,260
5043,177516,226046,260
5044,343646,121457,260
5045,155759,244819,260
5046,274861,176445,260
5047,187422,310294,260
5048,81553,278572,260
5049,33936,15182,260
5050,179263,337470,260
5051,8923,139110,260
5052,109389,137187,261
5053,153071,72626,261
5054,240909,95883,261
5055,242908,2160,261
5056,91095,164630,261
5057,305580,126576,261
5058,80291,5302,261
5059,310405,21589,261
5060,94330,234253,261
5061,230403,273554,261
5062,257853,110929,261
5063,124115,57707,261
5064,25776,173375,261
5065,327063,182845,261
5066,39326,177017,261
5067,49920,253190,261
5068,119506,189032,261
5069,210063,3468,261
5070,248847,281080,261
5071,245175,282499,262
5072,250557,342327,262
5073,279842,152601,262
5074,333309,258338,262
5075,203763,184474,262
5076,293841,115317,262
5077,93424,55531,262
5078,290027,103456,262
5079,20834,245676,262
5080,289367,278101,262
5081,146586,98434,262
5082,120180,201779,262
5083,122578,16411,262
5084,103263,87803,262
5085,236050,230182,262
5086,274088,290872,262
5087,152209,114722,262
5088,200520,209931,262
5089,16736,264210,263
5090,245175,292671,263
5091,157891,286590,263
5092,109667,236550,263
5093,324102,214522,263
5094,317404,289356,263
5095,85631,327135,263
5096,230756,97529,263
5097,338174,124212,263
5098,51417,288402,263
5099,258550,120512,263
5100,240760,19130,263
5101,349100,96421,263
5102,141045,47709,263
5103,207849,224908,263
5104,57344,55477,263
5105,299358,142565,263
5106,162392,169159,263
5107,118753,322011,263
5108,95309,145698,264
5109,221521,284252,264
5110,313568,271527,264
5111,132458,42280,264
5112,103264,81570,264
5113,179155,242687,264
5114,159659,27506,264
5115,16801,250780,264
5116,58267,289472,264
5117,7925,83821,264
5118,256667,325446,264
5119,251255,201146,264
5120,154338,147397,264
5121,216962,4631,264
5122,315726,57221,264
5123,130284,254089,264
5124,228463,204719,264
5125,165384,326619,264
5126,149750,268009,264
5127,181518,217119,264
5128,109446,108126,264
5129,77125,64485,264
5130,109769,102655,264
5131,202732,275188,265
5132,241465,173908,265
5133,282172,78074,265
5134,68096,233109,265
5135,223710,334129,265
5136,13336,185121,265
5137,295733,192619,265
5138,119877,327563,265
5139,35539,276978,265
5140,240253,13746,265
5141,137889,277520,265
5142,664,267326,265
5143,231049,148568,265
5144,110403,240593,265
5145,38279,220736,265
5146,168539,217857,265
5147,87720,20193,265
5148,111550,335042,265
5149,48895,251807,265
5150,211537,53862,265
5151,334418,22179,265
5152,258901,108303,265
5153,289472,116578,266
5154,237710,100222,266
5155,7127,336528,266
5156,187569,300167,266
5157,102399,197842,266
5158,295949,215656,266
5159,260488,223491,266
5160,217309,206633,266
5161,178974,341721,266
5162,342775,3171,266
5163,227349,215774,266
5164,301276,146770,266
5165,269179,192405,266
5166,255882,62347,266
5167,81503,73915,266
5168,204272,17124,266
5169,51853,304976,267
5170,206378,254640,267
5171,296130,296961,267
5172,39177,183186,267
5173,217208,96867,267
5174,71642,339872,267
5175,166264,146424,267
5176,224574,103408,267
5177,33558,134579,267
5178,308921,61751,267
5179,86350,277669,267
5180,180924,121454,267
5181,93859,157319,267
5182,308240,89609,267
5183,247128,263802,267
5184,70182,218580,267
5185,32526,178188,267
5186,23127,242561,267
5187,117081,64924,267
5188,71917,163520,268
5189,62942,191220,268
5190,36399,165208,268
5191,240376,139836,268
5192,135264,93047,268
5193,99968,229884,268
5194,81192,95340,268
5195,305731,126953,268
5196,231735,345342,268
5197,61927,28148,268
5198,322013,45251,268
5199,294510,148876,268
5200,190278,15274,268
5201,299309,179740,268
5202,149232,115084,268
5203,82,78518,268
5204,90932,238586,268
5205,160531,40783,268
5206,146595,23244,268
5207,19607,72166,268
5208,76044,50972,269
5209,188640,111673,269
5210,24265,143538,269
5211,221788,185644,269
5212,137530,115300,269
5213,55849,25276,269
5214,116956,156272,269
5215,87396,95915,269
5216,241512,327102,269
5217,78247,348535,269
5218,29571,263344,269
5219,271564,256210,269
5220,191379,204336,269
5221,215649,24096,269
5222,329087,325005,269
5223,246623,218672,269
5224,142791,202437,269
5225,188732,266441,269
5226,256670,313376,269
5227,61312,95805,269
5228,255385,12610,270
5229,284611,212871,270
5230,269209,136955,270
5231,172195,165978,270
5232,136615,55421,270
5233,141992,102655,270
5234,176794,214819,270
5235,231932,36007,270
5236,171769,134319,270
5237,278095,23113,270
5238,262104,193441,270
5239,73078,321292,270
5240,303608,337462,270
5241,303737,225722,271
5242,84982,289185,271
5243,124491,31801,271
5244,206143,199384,271
5245,25930,84700,271
5246,247569,302705,271
5247,18624,188175,271
5248,44263,208071,271
5249,282836,89085,271
5250,45484,218496,271
5251,257546,138721,271
5252,327462,122830,271
5253,231409,231774,271
5254,322653,255665,271
5255,108081,38565,271
5256,157922,287043,271
5257,178160,247671,271
5258,66593,245438,271
5259,167647,333819,271
5260,223911,212151,271
5261,35380,3268,271
5262,207961,111853,271
