index,s,t,et
2842,277995,222945,298
2843,323993,332027,298
2844,30459,230036,298
2845,345709,96007,298
2846,6727,119555,298
2847,60657,242687,298
2848,310277,12570,298
2849,82869,50519,298
2850,114865,340332,298
2851,148563,319055,299
2852,275864,327158,299
2853,149469,323357,299
2854,325739,264521,299
2855,123013,53447,299
2856,11831,69994,299
2857,343082,106358,299
2858,186091,96771,299
2859,95135,42976,299
2860,125755,16957,299
2861,145287,284086,300
2862,279937,313313,300
2863,251003,50080,300
2864,67208,13449,300
2865,150204,322809,300
2866,107864,256013,300
2867,86500,312521,300
2868,181373,64501,301
2869,347301,9464,301
2870,343579,268334,301
2871,274875,81086,301
2872,127478,320333,301
2873,323851,162641,301
2874,5218,68169,301
2875,267421,9858,301
2876,302218,109166,301
2877,308541,204519,301
2878,174813,144417,301
2879,148611,100275,302
2880,244259,64096,302
2881,146051,137941,302
2882,316139,261825,302
2883,320866,235596,303
2884,340895,209304,303
2885,234976,236218,303
2886,78949,204718,303
2887,120122,146193,303
2888,34390,22154,303
2889,254298,270329,303
2890,305669,9680,303
2891,344995,219993,303
2892,161854,51312,303
2893,345377,155284,303
2894,193030,110316,304
2895,95322,279687,304
2896,348605,309968,304
2897,347793,265305,304
2898,179910,274245,304
2899,183033,164416,304
2900,347273,125711,305
2901,257853,128544,305
2902,148746,42743,305
2903,258893,94875,305
2904,274105,89927,305
2905,331527,53930,305
2906,235412,170493,305
2907,128318,57932,305
2908,132845,80368,305
2909,170531,241847,305
2910,148097,203924,305
2911,137999,168124,306
2912,216987,275387,306
2913,47365,210055,306
2914,187182,41168,306
2915,244524,244828,306
2916,20153,82719,306
2917,321704,51629,306
2918,132166,60530,306
2919,188408,111885,306
2920,144259,24226,306
2921,246783,55706,306
2922,9699,116556,307
2923,281160,278862,307
2924,118184,127477,307
2925,203255,347023,307
2926,244052,192018,307
2927,293597,187712,307
2928,328732,244818,308
2929,226609,245649,308
2930,299398,152358,308
2931,77009,131133,308
2932,185758,105722,308
2933,190780,347381,308
2934,99575,51806,308
2935,119272,38761,308
2936,118404,110409,309
2937,255490,204115,309
2938,65491,38856,309
2939,185782,87458,309
2940,38876,149626,309
2941,28303,332631,309
2942,16044,89065,309
2943,47511,35460,309
2944,235740,237486,309
2945,295259,203571,309
2946,282160,22905,309
2947,292589,14195,309
2948,35837,128604,310
2949,347574,288344,310
2950,245152,229169,310
2951,328230,345549,310
2952,119836,213612,310
2953,69980,172367,310
2954,175216,115660,310
2955,302073,84472,310
2956,159397,62347,310
2957,77476,344897,310
2958,246792,8362,310
2959,304260,189105,310
2960,260686,91752,310
2961,13597,184205,310
2962,276362,124034,311
2963,161578,326418,311
2964,30980,242666,311
2965,30980,93496,311
2966,232022,192389,311
2967,351138,116070,311
2968,230150,28102,311
2969,257041,289812,311
2970,127216,29874,311
2971,298278,31569,311
2972,29147,76965,311
2973,82300,227934,311
2974,310112,50519,311
2975,68927,117898,311
2976,305884,61993,312
2977,179405,294612,312
2978,303181,330050,312
2979,309293,293416,312
2980,256763,177539,312
2981,283673,42477,312
2982,176760,60317,312
2983,45353,331395,312
2984,20992,225369,313
2985,146615,21374,313
2986,33931,145495,313
2987,63232,59497,313
2988,73544,140318,313
2989,316363,216406,313
2990,170464,277488,313
2991,228663,327424,313
2992,38531,259156,313
2993,340710,204253,313
2994,332228,175307,314
2995,236269,166334,314
2996,218153,349135,314
2997,303211,26132,314
2998,231035,338829,314
2999,94351,137754,314
3000,30400,201890,314
3001,143471,78363,314
3002,325072,330227,315
3003,271469,241095,315
3004,202208,216896,315
3005,112840,99798,315
3006,34755,165366,315
3007,61731,3921,315
3008,94589,198459,315
3009,147941,220988,316
3010,203722,160041,316
3011,248989,262706,316
3012,120823,305464,316
3013,85406,296357,316
3014,74473,267896,317
3015,120963,243308,317
3016,180526,22468,317
3017,321095,148024,317
3018,138645,184952,318
3019,276985,190126,318
3020,34493,185623,318
3021,29585,269327,318
3022,344532,188323,318
3023,176844,3285,318
3024,107478,272085,318
3025,217429,215150,318
3026,113222,157037,318
3027,266956,249888,318
3028,105691,275164,319
3029,256378,267689,319
3030,204054,44262,319
3031,253340,245233,319
3032,91135,119272,319
3033,335089,193913,319
3034,166944,83507,319
3035,285564,337195,319
3036,20306,278347,319
3037,228541,321807,319
3038,197436,12570,319
3039,213379,137345,319
3040,320636,213907,320
3041,17823,306216,320
3042,157555,294948,320
3043,202171,37090,320
3044,237024,118612,320
3045,159397,317556,320
3046,271597,122314,320
3047,267640,342729,320
3048,158349,261778,320
3049,31651,60666,320
3050,163914,324096,320
3051,254931,41635,320
3052,165813,4621,320
3053,121779,232276,320
3054,257834,251251,320
3055,234769,289011,321
3056,348603,176805,321
3057,346714,335017,321
3058,110377,8332,321
3059,73374,301690,321
3060,205193,25505,321
3061,285032,63511,321
3062,80959,305560,321
3063,245355,165592,321
3064,179176,280815,321
3065,290505,76746,321
3066,75984,38519,321
3067,96858,291261,321
3068,117498,80201,322
3069,27395,87,322
3070,88156,111459,322
3071,13550,3840,322
3072,213215,161724,322
3073,122051,56631,322
3074,253176,158398,322
3075,168836,185523,322
3076,320944,236827,322
3077,15484,295515,322
3078,310112,201495,322
3079,187617,222004,322
3080,294451,232933,322
3081,236370,136941,323
3082,123368,110833,323
3083,218568,241626,323
3084,98932,22781,323
3085,45388,254652,323
3086,332355,98662,323
3087,116189,154973,323
3088,57950,145497,324
3089,140953,176854,324
3090,276678,323357,324
3091,259641,337680,324
3092,249944,41831,324
3093,49920,138736,324
3094,198113,222117,324
3095,276918,243764,325
3096,13896,160321,325
3097,180224,17009,325
3098,324311,237411,325
3099,132166,289731,325
3100,137295,291898,325
3101,42442,78191,325
3102,176354,21005,325
3103,29084,53199,325
3104,203520,285835,325
3105,120844,29532,325
3106,327602,12438,326
3107,334777,170753,326
3108,315628,207086,326
3109,259931,134991,326
3110,343145,91103,326
3111,241581,10439,326
3112,95800,161702,326
3113,58455,275943,326
3114,13662,344845,326
3115,21740,228859,327
3116,298546,284071,327
3117,277590,119669,327
3118,157640,243251,327
3119,324118,27959,327
3120,336617,116795,327
3121,8299,7700,327
3122,23127,165389,327
3123,118824,303738,328
3124,343807,211445,328
3125,308362,30891,328
3126,53119,230717,328
3127,128602,298545,328
3128,202417,20570,328
3129,269993,208389,329
3130,88029,167894,329
3131,2394,21269,329
3132,99797,260744,329
3133,99314,212051,329
3134,230507,18146,329
3135,14403,246779,329
3136,280485,68302,329
3137,157822,118855,329
3138,301711,341127,330
3139,70417,311634,330
3140,136332,337086,330
3141,67208,13449,330
3142,166245,108434,330
3143,95163,107008,330
3144,7038,167614,330
3145,35979,132076,330
3146,326694,216255,330
3147,91265,304877,330
3148,316766,97617,330
3149,307505,58426,331
3150,53658,25697,331
3151,24486,301379,331
3152,334080,99283,331
3153,32283,278599,331
3154,175275,284550,331
3155,17124,165283,331
3156,153173,60317,331
3157,79516,333289,331
3158,291609,330523,332
3159,105083,86777,332
3160,321715,28676,332
3161,16495,65841,332
3162,295932,181421,332
3163,170753,166164,332
3164,196971,127705,332
3165,120997,347565,332
3166,165736,338083,332
3167,194887,143658,333
3168,308334,271469,333
3169,54262,178186,333
3170,268530,240643,333
3171,2199,209587,333
3172,71300,219855,333
3173,12952,109251,333
3174,322401,244978,333
3175,253355,103562,333
3176,240162,273370,333
3177,168545,116400,334
3178,11071,74664,334
3179,16854,272594,334
3180,331273,164643,334
3181,222108,80159,334
3182,211418,94359,335
3183,84872,272138,335
3184,179519,24519,335
3185,155973,188993,335
3186,246050,323925,335
3187,149989,302111,335
3188,260987,279240,335
3189,123145,142587,335
3190,87803,101678,335
3191,141014,91980,336
3192,218914,324964,336
3193,4336,56966,336
3194,107246,109088,336
3195,112023,55287,336
3196,295246,230021,336
3197,335888,3008,336
3198,43653,335604,336
3199,330063,15780,337
3200,46640,202733,337
3201,141713,151551,337
3202,14739,54448,337
3203,29492,179153,337
3204,128366,192024,337
3205,349926,62882,337
3206,109475,148706,337
3207,265525,129244,337
3208,88328,223663,337
3209,227648,53993,338
3210,68856,222591,338
3211,281096,323796,338
3212,26809,225428,338
3213,157676,10588,338
3214,75462,110205,338
3215,341851,310552,338
3216,258394,45964,338
3217,111683,108160,338
3218,192602,75438,338
3219,224791,201630,338
3220,228112,59906,338
3221,270152,90873,338
3222,145575,139203,338
3223,224025,272411,338
3224,229679,1149,338
3225,132845,29352,338
3226,205113,37226,338
3227,290511,164375,338
3228,140111,331595,339
3229,291290,325069,339
3230,182641,347296,339
3231,172741,192773,339
3232,148435,346657,339
3233,164974,296004,339
3234,302213,58665,339
3235,296357,324320,339
3236,119538,314495,339
3237,287737,68853,339
3238,312184,118649,339
3239,75720,257502,340
3240,310941,274952,340
3241,283724,332721,340
3242,197327,288278,340
3243,131432,125537,340
3244,216394,286313,340
3245,54686,289020,340
3246,42950,106070,340
3247,247226,176799,340
3248,95163,106892,340
3249,358,235869,340
3250,215152,241512,340
3251,323666,148023,340
3252,152715,285647,341
3253,212081,181228,341
3254,46867,231328,341
3255,10934,233638,342
3256,179091,139469,342
3257,13550,203466,342
3258,296130,61054,342
3259,347165,209967,342
3260,257064,239246,342
3261,78898,197870,342
3262,328140,315210,342
3263,185866,69601,342
3264,46146,333680,342
3265,271873,54872,342
3266,209929,60487,342
3267,27466,55441,343
3268,170169,1598,343
3269,96541,7817,343
3270,42952,217434,343
3271,118932,225968,343
3272,142564,109327,343
3273,236440,285749,343
3274,19097,162555,343
3275,225358,36990,344
3276,169749,276921,344
3277,66040,14517,344
3278,11584,295697,344
3279,87039,343127,344
3280,16544,273636,344
3281,29178,291593,344
3282,122217,334283,344
3283,187671,137205,345
3284,227118,140251,345
3285,22020,6103,345
3286,15596,269354,345
3287,2308,35330,345
3288,83316,26437,345
3289,275846,226372,345
3290,212936,270733,345
3291,140247,23305,345
3292,343713,251897,346
3293,130186,310964,346
3294,102610,59514,346
3295,34044,74909,346
3296,283901,13907,346
3297,269315,116300,346
3298,305075,34388,346
3299,293943,53313,346
3300,45172,263560,346
3301,196792,180613,346
3302,284510,82003,346
3303,109283,345377,346
3304,108307,114512,347
3305,214271,42998,347
3306,294712,262497,347
3307,193393,169670,347
3308,302325,109744,347
3309,255683,194260,347
3310,5453,88329,347
3311,205758,25919,347
3312,110272,109325,347
3313,75968,347204,348
3314,265291,215159,348
3315,250262,244524,348
3316,208160,175200,348
3317,155131,34281,348
3318,191472,135669,348
3319,150449,2329,348
3320,240854,30252,349
3321,72299,228358,349
3322,153733,140055,349
3323,300654,313313,349
3324,245902,157846,349
3325,143043,29874,349
3326,331288,2930,349
3327,2864,254922,350
3328,154230,125282,350
3329,78695,126492,350
3330,335458,185709,350
3331,11012,328969,350
3332,211065,170158,350
3333,36008,219987,350
3334,312278,206772,350
3335,337357,149400,350
3336,31242,155284,350
3337,12006,358,350
3338,115207,144509,350
3339,98202,91753,350
3340,90968,277997,350
3341,123859,153871,350
3342,266889,86089,350
3343,268958,150334,351
3344,22740,346269,351
3345,81555,275165,351
3346,103145,198695,351
3347,243175,108340,351
3348,131992,337475,351
3349,271859,64830,351
3350,94582,70174,351
3351,62458,308066,351
3352,234254,155765,352
3353,303186,95811,352
3354,233221,104681,352
3355,105679,30168,352
3356,63892,193913,352
3357,152412,1841,352
3358,179917,264768,353
3359,52220,51197,353
3360,210947,323442,353
3361,170297,228726,353
3362,4898,88849,353
3363,239312,5801,353
3364,49428,86386,353
3365,30196,242666,353
3366,291658,5723,353
3367,151007,1231,353
3368,171314,108434,353
3369,27989,57928,353
3370,178509,71904,353
3371,90932,44116,353
3372,265425,48693,353
3373,328079,32775,353
3374,129093,198530,354
3375,119996,350795,354
3376,199728,275130,354
3377,22222,156637,354
3378,26858,140782,354
3379,221038,284472,354
3380,288678,227572,354
3381,46655,192845,354
3382,54335,269747,354
3383,260312,32775,354
3384,231360,227492,354
3385,64789,308174,355
3386,70652,223162,355
3387,185122,139632,355
3388,80234,258337,355
3389,300746,144830,355
3390,14401,200298,355
3391,151348,249601,355
3392,171429,85035,355
3393,283633,167405,356
3394,218255,259540,356
3395,249939,273022,356
3396,101239,315726,356
3397,148176,213881,356
3398,136941,153532,356
3399,76976,200737,356
3400,6686,9356,356
3401,181418,253544,356
3402,306687,180043,356
3403,223284,296043,356
3404,220105,67392,356
3405,157206,342999,356
3406,31943,124821,357
3407,282542,92364,357
3408,132532,82857,357
3409,232580,110297,357
3410,280377,160502,357
3411,93628,206369,357
3412,280638,217560,357
3413,218637,94071,357
3414,170997,86541,358
3415,200921,51416,358
3416,128880,161977,358
3417,317189,242415,358
3418,346108,19739,358
3419,101449,240873,358
3420,271224,16494,358
3421,288562,94447,358
3422,8181,231263,358
3423,315735,186998,358
3424,174849,258902,358
3425,151741,13979,358
3426,65009,306678,358
3427,117898,63793,358
3428,309448,138524,358
3429,60781,271873,358
3430,273569,347297,359
3431,66290,41966,359
3432,174103,139528,359
3433,190447,204552,359
3434,228564,199641,359
3435,84806,252574,359
3436,286146,240636,359
3437,50690,300213,360
3438,26750,1607,360
3439,193193,194133,360
3440,159466,45848,360
3441,248269,42579,360
3442,87175,223470,360
3443,200017,152927,360
3444,297146,238113,360
3445,125438,345377,360
3446,199956,54686,360
3447,326445,83875,360
3448,25766,10753,360
3449,206935,92525,360
3450,270177,276254,361
3451,245253,308364,361
3452,10048,311357,361
3453,89609,62480,361
3454,224008,204098,361
3455,317051,122137,361
3456,31727,303492,361
3457,144187,240028,361
3458,325007,236181,362
3459,11070,137187,362
3460,332127,197490,362
3461,30707,304009,362
3462,123740,243094,362
3463,242415,248753,362
3464,49322,127091,362
3465,49575,63347,362
3466,46988,110833,362
3467,329783,277164,363
3468,216183,272881,363
3469,231804,335829,363
3470,255403,114411,363
3471,300959,87396,363
3472,161586,105268,363
3473,296833,12149,363
3474,285276,245099,363
3475,69605,42976,363
3476,308174,178550,363
3477,28723,190596,363
3478,260374,223265,364
3479,271803,268680,364
3480,35984,296580,364
3481,326049,315820,364
3482,254320,98601,364
3483,180461,4444,364
3484,137173,96007,364
3485,234697,300746,364
3486,325039,264210,365
3487,125871,88110,365
3488,144572,195677,365
3489,155973,251915,365
3490,221897,21747,365
3491,347732,188172,365
3492,247880,77387,365
3493,122703,261233,365
3494,141617,233381,365
3495,167130,33486,365
3496,24866,175192,366
3497,83822,240786,366
3498,331883,335212,366
3499,7815,13178,366
3500,47365,265079,366
3501,258873,319914,366
3502,62980,59988,366
3503,98244,94957,366
3504,186616,152037,366
3505,306474,205193,366
3506,124541,178229,366
3507,98294,338519,366
3508,152151,5652,366
3509,281237,160152,366
3510,82109,347322,366
3511,346549,179077,366
3512,108117,337680,367
3513,235447,279275,367
3514,91472,67498,367
3515,246087,210063,367
3516,48780,158735,367
3517,172974,63889,367
3518,164231,294794,367
3519,294806,254297,367
3520,290340,127763,367
3521,238285,169735,367
3522,237830,347682,367
3523,261460,139490,368
3524,75310,147562,368
3525,267895,240786,368
3526,96390,289011,368
3527,187266,274108,368
3528,272960,286781,368
3529,329585,303238,368
3530,23043,68302,368
3531,39490,140054,369
3532,239070,70163,369
3533,67775,100077,369
3534,282537,164249,369
3535,163792,199837,369
3536,27591,71923,369
3537,305836,299967,369
3538,7768,119272,369
3539,65212,17238,369
3540,7037,160153,369
3541,169157,71681,369
3542,43031,48692,370
3543,267410,142658,370
3544,128025,201495,370
3545,68336,126197,370
3546,96825,79924,370
3547,172591,116629,370
3548,203438,15430,370
3549,118768,120415,370
3550,182050,255448,371
3551,2235,226244,371
3552,114200,165520,371
3553,342321,241578,371
3554,273485,142175,371
3555,315237,60755,371
3556,28066,285529,372
3557,150838,37065,372
3558,250605,277210,372
3559,285791,118621,372
3560,200942,251532,372
3561,346601,358,372
3562,39959,214184,372
3563,263909,115704,372
3564,137206,15477,373
3565,335887,83618,373
3566,165188,170761,373
3567,146615,21374,373
3568,168192,265207,373
3569,20146,276404,373
3570,308174,107668,373
3571,135654,289748,373
3572,293922,317512,373
3573,227927,160901,374
3574,1691,10437,374
3575,176000,276306,374
3576,224632,304090,374
3577,332334,134950,374
3578,239234,265994,374
3579,279519,18100,374
3580,229265,5757,374
3581,146813,149176,375
3582,161711,70153,375
3583,330459,118125,375
3584,136697,183377,375
3585,149533,199587,375
3586,244182,28299,375
3587,185309,196722,375
3588,246580,330227,376
3589,33931,131003,376
3590,341257,127705,376
3591,149102,39780,376
3592,289590,126739,376
3593,301747,231945,377
3594,65540,69060,377
3595,180941,77386,377
3596,284750,161184,377
3597,229503,49602,377
3598,328878,116289,378
3599,295976,217034,378
3600,296652,182325,378
3601,66235,65106,378
3602,60395,28703,378
3603,107637,150257,378
3604,25804,96816,378
3605,172672,312600,379
3606,210500,292328,379
3607,55212,72851,379
3608,299408,316932,379
3609,121919,141284,379
3610,45778,270232,379
3611,178175,8096,379
3612,242151,294910,380
3613,249618,174164,380
3614,338269,120511,380
3615,128539,38267,380
3616,12638,189478,380
3617,260205,80301,380
3618,4598,53139,380
3619,286827,170479,380
3620,93992,103871,380
3621,35602,282834,380
3622,222314,292793,380
3623,336554,11179,381
3624,136762,221685,381
3625,21988,55283,381
3626,84058,106340,381
3627,142443,28393,381
3628,302770,116709,381
3629,254540,159327,381
3630,186371,211365,381
3631,81605,185236,381
3632,252743,268334,381
3633,169111,192987,381
3634,262807,91060,381
3635,307037,314377,381
3636,154124,208125,381
3637,28076,127375,381
3638,290056,174858,382
3639,76955,244410,382
3640,294952,137185,382
3641,299289,158826,382
3642,86688,69563,382
3643,231303,303676,382
3644,147506,315648,382
3645,239250,82837,382
3646,134330,224019,382
3647,212186,146187,383
3648,341171,88851,383
3649,135992,269584,383
3650,83674,92236,383
3651,130905,53249,383
3652,26001,171968,383
3653,77223,213440,383
3654,66407,128601,383
3655,327580,174649,384
3656,280821,229081,384
3657,16495,209298,384
3658,200983,218944,384
3659,322536,349491,384
3660,341016,106786,384
3661,174318,298484,384
3662,336617,77967,384
3663,114493,270658,384
3664,247475,187670,385
3665,325881,240920,385
3666,264408,302891,385
3667,53242,199838,385
3668,70243,7745,385
3669,46136,198373,385
3670,225324,89958,385
3671,67775,61101,385
3672,158028,242991,385
3673,288277,80209,386
3674,39281,301278,386
3675,54415,10217,386
3676,211197,74909,386
3677,73914,230613,386
3678,75397,260956,386
3679,169446,183846,386
3680,337368,158065,386
3681,272124,11822,386
3682,82115,83948,387
3683,185621,182936,387
3684,16602,172746,387
3685,257647,229361,387
3686,105139,196302,387
3687,234887,21211,387
3688,256916,59756,387
3689,185644,122216,387
3690,55521,232221,387
3691,252932,164042,387
3692,176794,39190,387
3693,232726,68120,388
3694,185047,240818,388
3695,323796,37579,388
3696,233229,175243,388
3697,136689,66902,388
3698,126621,71681,388
3699,150449,32221,388
3700,146397,159563,388
3701,154619,262144,388
3702,345920,101430,389
3703,131668,269919,389
3704,83627,25373,389
3705,24888,151810,389
3706,171768,281075,389
3707,84363,90157,389
3708,230773,34712,389
3709,74299,146740,389
3710,59473,239524,389
3711,27989,169765,389
3712,196628,68270,389
3713,328443,62812,389
3714,3468,70615,389
3715,151675,68615,390
3716,157319,118845,390
3717,281828,330041,390
3718,37866,11541,390
3719,238278,248008,390
3720,145912,108982,390
3721,138143,166450,390
3722,251541,214091,391
3723,348364,349796,391
3724,27805,215329,391
3725,239861,8106,391
3726,264496,348790,391
3727,209987,44811,391
3728,213151,159915,391
3729,131035,160343,391
3730,46179,311669,391
3731,83316,258404,391
3732,255017,113644,391
3733,196051,216336,391
3734,33966,52438,391
3735,160509,17765,392
3736,37575,272594,392
3737,53732,53930,392
3738,305884,64097,392
3739,5962,310221,392
3740,250482,89274,392
3741,48974,200980,392
3742,2421,333132,392
3743,61864,203108,392
3744,202643,87793,392
3745,310277,281198,392
3746,14700,219343,392
3747,163820,276760,392
3748,199414,139481,392
3749,199736,22377,393
3750,244523,170068,393
3751,87720,326499,393
3752,24006,5223,393
3753,68829,232725,393
3754,241176,244740,393
3755,337222,22271,393
3756,43477,105653,393
3757,27130,26857,393
3758,250938,126492,393
3759,64700,179197,393
3760,289299,87793,393
3761,152582,52390,393
3762,123222,220586,393
3763,343579,145975,394
3764,248697,131242,394
3765,165327,32357,394
3766,143231,67,394
3767,307371,280610,394
3768,284524,223092,394
3769,242137,170891,394
3770,95925,177517,394
3771,160489,325758,395
3772,26322,229092,395
3773,110484,103798,395
3774,349322,203137,395
3775,25696,133327,395
3776,306907,118324,395
3777,278427,84796,396
3778,269993,128068,396
3779,96665,78655,396
3780,10515,108159,396
3781,225446,159017,396
3782,265061,174654,396
3783,82474,324980,396
3784,141692,347279,396
3785,228340,302684,396
3786,309529,218161,396
3787,154989,258490,396
3788,291509,213306,396
3789,134561,193791,397
3790,76851,175824,397
3791,157549,34991,397
3792,69163,165209,397
3793,263802,68105,397
3794,344741,238147,397
3795,310528,172135,397
3796,202731,213679,398
3797,31646,77512,398
3798,231886,268,398
3799,216557,25769,398
3800,212286,256594,398
3801,245685,267212,398
3802,88202,182397,398
3803,249579,328013,398
3804,267451,299883,398
3805,127250,8150,399
3806,104876,312181,399
3807,264175,239276,399
3808,16679,44960,399
3809,116146,324952,399
3810,170548,181854,399
3811,1075,286313,399
3812,45084,187617,399
3813,300096,13737,399
3814,282755,314867,400
3815,68853,26283,400
3816,187617,204014,400
3817,251570,121779,400
3818,34483,218496,400
3819,139038,129436,400
3820,264209,42457,401
3821,236269,306731,401
3822,137380,349190,401
3823,310141,31461,401
3824,185523,30274,401
3825,137293,163244,401
3826,59473,287052,401
3827,204348,64732,401
3828,285520,330546,401
3829,164326,22621,401
3830,276965,295127,401
3831,109039,197031,402
3832,168670,228125,402
3833,238586,225509,402
3834,101925,100158,402
3835,72574,119463,402
3836,165765,100157,402
3837,202901,253339,402
3838,106454,243333,402
3839,274245,74706,402
3840,27248,72597,403
3841,58265,50431,403
3842,303179,126491,403
3843,294423,80016,403
3844,85288,231922,403
3845,1894,94618,403
3846,234743,263567,403
3847,351057,321494,403
3848,27507,98187,403
3849,20569,344532,403
3850,8155,63718,403
3851,204077,270473,403
3852,117808,233537,404
3853,158684,95138,404
3854,273094,84472,404
3855,221046,281434,404
3856,262210,124941,404
3857,127091,149836,404
3858,229061,193534,404
3859,228539,9030,404
3860,283794,144659,404
3861,2772,316276,404
3862,9276,185649,404
3863,107623,307844,405
3864,312289,303539,405
3865,121148,88029,405
3866,32788,342729,405
3867,9030,151442,405
3868,118189,65519,405
3869,118612,309602,405
3870,331366,238379,405
3871,52892,196653,405
3872,329178,43968,405
3873,126928,84982,406
3874,138049,86103,406
3875,138469,184206,406
3876,241605,180939,406
3877,44547,330474,406
3878,6296,224534,406
3879,228828,170893,407
3880,81085,46386,407
3881,17701,185752,407
3882,190232,89344,407
3883,309293,24836,407
3884,71565,161998,407
3885,243507,98762,407
3886,74896,143340,407
3887,229412,59493,407
3888,48071,256356,407
3889,56599,282152,407
3890,66492,128362,407
3891,301346,204079,407
3892,58205,76297,407
3893,91770,88066,408
3894,342183,173297,408
3895,347673,234765,408
3896,292013,223738,408
3897,270584,328429,408
3898,277863,313555,408
3899,29399,117112,408
3900,300456,187164,409
3901,132537,43528,409
3902,309382,89065,409
3903,241464,226177,409
3904,267050,230972,409
3905,221205,218788,409
3906,351112,72854,409
3907,31727,32205,409
3908,143359,262227,409
3909,242283,255924,410
3910,203827,294947,410
3911,279519,187998,410
3912,36953,107037,410
3913,81977,122967,410
3914,342125,123859,410
3915,259969,277590,411
3916,206904,48266,411
3917,221045,160147,411
3918,20431,106357,411
3919,335890,7914,411
3920,64547,338225,411
3921,112377,282518,411
3922,115984,157801,412
3923,224217,273076,412
3924,313093,240983,412
3925,3667,272946,412
3926,240349,213662,412
3927,197544,100649,412
3928,170361,162364,412
3929,76745,297415,412
3930,157270,199933,412
3931,258113,222108,412
3932,175824,10879,413
3933,241095,349761,413
3934,117041,329928,413
3935,107859,133372,413
3936,53659,151768,413
3937,185073,89867,413
3938,225566,205151,413
3939,185866,120512,413
3940,203721,209260,413
3941,310374,126577,413
3942,89301,40170,413
3943,36717,226416,413
3944,117589,22458,414
3945,331527,247429,414
3946,242682,110328,414
3947,233628,20834,414
3948,259311,207922,414
3949,281600,48617,415
3950,280285,99952,415
3951,298523,254839,415
3952,343830,146291,415
3953,326021,320479,415
3954,37686,207735,415
3955,208941,171422,415
3956,243593,117426,415
3957,4532,181184,415
3958,226387,191759,416
3959,115821,75803,416
3960,283888,57312,416
3961,13573,327332,416
3962,314309,203330,416
3963,311148,218041,416
3964,59049,143593,416
3965,241410,102184,416
3966,308192,8900,416
3967,50320,146442,416
3968,12985,57766,416
3969,85988,223912,416
3970,337922,76945,416
3971,36225,15915,416
3972,201575,72263,417
3973,312395,334873,417
3974,166769,145495,417
3975,225731,290638,417
3976,35150,217184,417
3977,330599,274821,417
3978,243125,2945,418
3979,180248,49645,418
3980,28704,318635,418
3981,101925,292793,418
3982,214285,349120,418
3983,34012,22020,419
3984,244327,33240,419
3985,253220,260409,419
3986,321502,300373,419
3987,61170,202035,419
3988,246589,151348,419
3989,1366,337327,420
3990,75013,72881,420
3991,76425,184889,420
3992,15094,215450,420
3993,292655,225254,420
3994,94595,160926,420
3995,309798,311046,420
3996,340797,203946,421
3997,226321,83948,421
3998,346635,82232,421
3999,47246,223526,421
4000,341348,139463,421
4001,293091,170832,421
4002,98368,35323,421
4003,338896,86502,421
4004,110090,314875,422
4005,5366,169176,422
4006,303181,155673,422
4007,84640,765,422
4008,342508,165541,422
4009,262692,301929,422
4010,215700,29181,422
4011,92420,180008,423
4012,65450,227538,423
4013,263740,84472,423
4014,269381,20872,423
4015,276125,258263,423
4016,349716,97924,423
4017,75894,21787,423
4018,162868,196033,423
4019,171603,233705,423
4020,230282,205050,423
4021,20242,229710,423
4022,301662,282455,424
4023,159455,20339,424
4024,21171,113862,424
4025,110377,23266,424
4026,81815,304193,424
4027,227779,120336,424
4028,265408,280219,424
4029,279474,3268,424
4030,81552,311153,424
4031,526,295489,424
4032,275740,3137,424
4033,167942,108988,424
4034,276121,197696,424
4035,193275,115130,424
4036,213681,40950,424
4037,119364,173753,425
4038,236802,86103,425
4039,194078,328230,425
4040,75719,8727,425
4041,93752,110240,425
4042,234291,196006,425
4043,275506,290116,425
4044,184651,85325,425
4045,22671,33973,425
4046,236720,99102,425
4047,119272,232673,425
4048,16801,211162,425
4049,155651,267785,426
4050,254385,139375,426
4051,191512,85208,426
4052,275031,105093,426
4053,263222,242666,426
4054,71963,23502,426
4055,286313,18551,426
4056,328338,87654,426
4057,81111,102429,426
4058,27705,347081,426
4059,146641,347657,426
4060,163528,63793,426
4061,299883,128624,426
4062,99756,49661,426
4063,100012,199634,427
4064,131300,72013,427
4065,181142,118726,427
4066,12754,243213,427
4067,137133,181682,427
4068,255632,27607,427
4069,126555,164236,427
4070,40237,228804,427
4071,255613,65051,428
4072,75041,347604,428
4073,218455,9276,428
4074,254912,296839,428
4075,127929,236595,428
4076,69861,65226,429
4077,46235,3366,429
4078,115752,146971,429
4079,117099,331943,429
4080,56687,312083,429
4081,126916,306678,429
4082,286759,67886,429
4083,133086,265415,429
4084,279997,146747,429
4085,166878,209026,429
4086,338185,324305,429
4087,128392,300643,429
4088,250206,249331,429
4089,154714,133030,429
4090,145060,344193,429
4091,247609,179903,430
4092,41803,139585,430
4093,12478,239276,430
4094,341051,110628,430
4095,198720,765,430
4096,237606,204462,430
4097,2720,71908,430
4098,5475,208655,430
4099,64440,303373,430
4100,19619,182090,430
4101,211662,324965,430
4102,137942,207244,430
4103,200285,297038,430
4104,61727,296439,431
4105,15299,129895,431
4106,296424,15007,431
4107,206035,77242,431
4108,102828,188530,431
4109,26272,60282,431
4110,249334,82020,431
4111,57160,176514,431
4112,345297,529,431
4113,290385,5218,431
